 	a66	a87	a23	a87	a23	a30	a53	a15	a69	a98	a47	a85	a47	a36	a90	a44	a70	a62	a61	a11	a93	a34	a93	a70	a0	a93	a13	a50	a71	a75	a6	a36	a27	a57	a87	a23	a87	</S>
leur	0.0256703	0.0339363	0.0461329	0.0402259	0.0389782	0.040311	0.098167	0.0733163	0.0669291	0.0516924	0.0522586	0.0273583	0.0150977	0.00765939	0.00339323	0.00495037	0.00409517	0.00502365	0.00863857	0.00902343	0.00749018	0.00932854	0.00591062	0.00442032	0.00479023	0.00310381	0.00293597	0.0059153	0.0102785	0.0170229	0.0320733	0.0419659	0.0377123	0.0319363	0.0284892	0.0355498	0.0280883	0.0401309
mère	0.00808894	0.00835215	0.0107206	0.0187339	0.0341993	0.0432577	0.0851602	0.0547338	0.0173911	0.0155822	0.0121256	0.00791042	0.0128455	0.0189855	0.0178201	0.0799014	0.0200005	0.13296	0.117999	0.0977076	0.0474474	0.0294612	0.0214696	0.0226305	0.00603305	0.00872894	0.00313846	0.00413146	0.0044345	0.00286469	0.00230694	0.00345772	0.00372319	0.00509614	0.00628856	0.00455068	0.00795421	0.00180633
s'	0.0295382	0.0346081	0.0426143	0.0330887	0.0391827	0.0329148	0.0308517	0.0173378	0.0237795	0.0493757	0.02112	0.0144226	0.0352031	0.0610318	0.0067181	0.041003	0.0300152	0.0806816	0.0408047	0.0653918	0.0675279	0.0486761	0.0278846	0.00561362	0.00689751	0.00325846	0.00418939	0.00353307	0.0028813	0.00407703	0.00426307	0.00724178	0.00994633	0.0176208	0.0140542	0.011193	0.0204291	0.0110292
occupe	0.00689635	0.00180963	0.00250838	0.00145018	0.00231786	0.00300505	0.0033104	0.00467033	0.0236521	0.0449249	0.0603709	0.0823348	0.108512	0.1654	0.0338521	0.0710267	0.110918	0.0446205	0.0228223	0.0326867	0.0247475	0.014424	0.00862408	0.00271528	0.00576093	0.00593113	0.00605301	0.00816061	0.00559584	0.00642308	0.00597345	0.00589464	0.00865164	0.00714408	0.00897905	0.00993616	0.0111898	0.026707
de	0.105093	0.0461229	0.0408275	0.034207	0.021341	0.0261263	0.0319139	0.0381543	0.102197	0.0748027	0.0604048	0.0602163	0.0377937	0.0208314	0.0144344	0.0129528	0.0188679	0.0116405	0.0156254	0.0169675	0.0147998	0.0144835	0.00791135	0.00456372	0.0086518	0.00486306	0.00678886	0.00324072	0.00754378	0.0151814	0.0126528	0.0122709	0.0178285	0.0134091	0.0109875	0.0115305	0.0144663	0.0283064
son	0.0272566	0.0100834	0.0120365	0.011492	0.0140646	0.0161107	0.02322	0.0249842	0.0306564	0.0282833	0.0453525	0.109924	0.0510358	0.0572874	0.0464522	0.0423451	0.0361616	0.0359858	0.041959	0.0484209	0.0333827	0.0196176	0.0146378	0.00748543	0.0187898	0.0101561	0.0066121	0.00286523	0.00408548	0.00898352	0.00851731	0.0087839	0.0119087	0.0104908	0.0152704	0.0176354	0.0353386	0.0523273
mari	0.0191189	0.0080819	0.00857221	0.00739543	0.0104067	0.0177705	0.0214987	0.0157832	0.0322753	0.0374749	0.0591161	0.0930934	0.0407082	0.058085	0.0437793	0.044405	0.0575662	0.0298989	0.0235814	0.0366028	0.0209256	0.0166854	0.0156827	0.0061641	0.00981137	0.00424869	0.00504364	0.00450706	0.00435389	0.00734857	0.00952013	0.0103721	0.0173329	0.0238052	0.0310292	0.0362052	0.0493203	0.0624299
qui	0.0324334	0.0225479	0.0221337	0.0197215	0.0227757	0.0241229	0.0315307	0.0355892	0.0370381	0.0441203	0.0483458	0.0399158	0.0261875	0.0108835	0.0163796	0.00765183	0.018593	0.0141639	0.0145575	0.0237257	0.0155233	0.030977	0.0173775	0.0107612	0.0150851	0.00559033	0.00405736	0.00453196	0.00575495	0.0249631	0.0358951	0.0395616	0.0368253	0.0307495	0.0412776	0.0306821	0.0478211	0.0901482
est	0.0260088	0.0198654	0.0155169	0.0119931	0.0141694	0.020709	0.0167343	0.0105084	0.0133183	0.0122927	0.0239827	0.031017	0.0284629	0.0189156	0.0133391	0.0132908	0.0208504	0.0131486	0.0108436	0.0194195	0.0121661	0.0196125	0.0104883	0.0107413	0.0150291	0.0159643	0.0118815	0.012541	0.0162319	0.0428859	0.0555231	0.0550132	0.05229	0.0530888	0.0724112	0.0551462	0.0701709	0.064428
souffrant	0.0235058	0.0147567	0.00990543	0.00866255	0.00948158	0.0140328	0.0117506	0.00934544	0.0117819	0.0107612	0.0197556	0.0279501	0.0194113	0.0180792	0.0127901	0.0183709	0.0196304	0.0146985	0.0127766	0.0178408	0.0109315	0.00830983	0.00616145	0.0072003	0.0115559	0.0140096	0.0108221	0.0068312	0.0058073	0.0157536	0.0239173	0.0298632	0.0420938	0.0652204	0.104469	0.0972259	0.0919676	0.142572
à	0.0161969	0.0178686	0.0163162	0.0114167	0.0128058	0.0110811	0.0110837	0.00664311	0.00369444	0.00708158	0.0124013	0.0159803	0.00931292	0.00741436	0.00656713	0.00872409	0.00930404	0.00989919	0.0108553	0.013485	0.0130471	0.0123086	0.00915515	0.00800815	0.019249	0.0222218	0.0157759	0.00975845	0.0109274	0.0267249	0.0356373	0.04605	0.0454965	0.0540311	0.0668005	0.103734	0.0785036	0.204439
l'	0.0202388	0.0131688	0.0135159	0.00881427	0.0103988	0.00870672	0.00834655	0.00592289	0.00593126	0.0110937	0.0173743	0.0216956	0.0181505	0.020994	0.0162569	0.0198914	0.0191817	0.0169898	0.0146809	0.0160695	0.0116335	0.0114415	0.00922586	0.0117223	0.0266783	0.0277614	0.0229521	0.0196093	0.0131713	0.0227779	0.0236502	0.0323033	0.0529963	0.0635087	0.0927868	0.0865137	0.0911832	0.0926621
hôpital	0.00883757	0.00319267	0.0054326	0.00477595	0.00570317	0.00797724	0.0157037	0.0109882	0.0156854	0.0146535	0.0301523	0.0180985	0.0125702	0.0219104	0.0243897	0.0159945	0.0244863	0.033942	0.0271372	0.0252915	0.0127327	0.0214346	0.0131958	0.0155184	0.0164018	0.0176643	0.0105608	0.0154147	0.0143789	0.0314688	0.0264305	0.0340456	0.0411112	0.0483739	0.0834918	0.0709662	0.100194	0.0996937
</S>	0.0129882	0.0080492	0.0100735	0.00842248	0.0090517	0.0050901	0.0137786	0.013156	0.0252238	0.0316767	0.0322825	0.0123797	0.0114431	0.0070288	0.00598366	0.00623508	0.0103024	0.00970107	0.00771622	0.00880568	0.0088951	0.0144174	0.0096661	0.0104125	0.0177534	0.0154472	0.00955966	0.0112266	0.015341	0.03898	0.0546107	0.0579341	0.0644156	0.0690926	0.0701305	0.0819222	0.0697797	0.131027
