 	a23	a4	a75	a14	a35	a24	a71	a62	a98	a75	a14	a41	a26	a84	a38	a90	a53	a69	a58	a82	a83	a9	a38	a21	a96	a98	a61	a21	a85	a73	a44	a84	a58	a4	a57	a82	a87	</S>
j'	0.111117	0.0717282	0.0805146	0.0467034	0.0309926	0.0190384	0.0171407	0.0203831	0.0206285	0.0189413	0.0119481	0.00967633	0.0057803	0.00650297	0.00600574	0.00770629	0.00915193	0.00997132	0.0108782	0.0132388	0.0221323	0.0104556	0.0115855	0.0110147	0.0090149	0.00988362	0.00964702	0.00740084	0.0141627	0.0263389	0.0222614	0.0474749	0.0699484	0.0473473	0.0290499	0.0502796	0.0461267	0.0278282
aime	0.00844037	0.00932369	0.0205292	0.0336499	0.0337479	0.0297048	0.0431416	0.0623249	0.0510318	0.050389	0.0307062	0.022881	0.00929375	0.0115412	0.0168164	0.0150881	0.0201145	0.0181845	0.0252577	0.0284752	0.0117562	0.00975497	0.00646339	0.0067336	0.00632369	0.0117285	0.0157608	0.022028	0.033419	0.0349543	0.0369848	0.0346128	0.0398874	0.0393974	0.0377622	0.050324	0.0279787	0.0334886
mieux	0.0102696	0.00613009	0.00619607	0.00809939	0.00955914	0.00665329	0.00810264	0.0109333	0.010073	0.00928144	0.00342766	0.00462468	0.00205871	0.00246889	0.00285375	0.00456043	0.00355973	0.00271354	0.00388959	0.00441985	0.00457494	0.00424258	0.00667129	0.00802571	0.0117129	0.0127253	0.0221144	0.0281533	0.037407	0.0385414	0.0577526	0.0627551	0.0937253	0.0959684	0.0930873	0.103257	0.0841336	0.115277
les	0.0192514	0.0117026	0.00823624	0.0116564	0.0136458	0.0153942	0.012547	0.0174995	0.0224671	0.0281653	0.0371996	0.051905	0.051085	0.0527656	0.0488289	0.0440749	0.0365059	0.0364616	0.0285666	0.0220358	0.0267748	0.0454389	0.0403195	0.0404358	0.0373631	0.0207556	0.0338372	0.0446461	0.0129866	0.0249305	0.0140177	0.0117135	0.0112296	0.00979097	0.0118762	0.0126006	0.0104581	0.0208306
bananes	0.0152706	0.0149466	0.0101465	0.00856689	0.00909431	0.0133857	0.00707627	0.0128029	0.0255709	0.0302322	0.051878	0.0597014	0.0419682	0.0642016	0.0784249	0.0579554	0.049405	0.0531921	0.0419877	0.034658	0.0398411	0.0368281	0.0344485	0.0297738	0.0263077	0.0210326	0.0168222	0.0223611	0.0146707	0.0152409	0.0119612	0.0132516	0.00693639	0.00614409	0.00656921	0.00587404	0.00578257	0.00568894
douces	0.0210296	0.0280658	0.021797	0.0275597	0.0267058	0.0321894	0.0372407	0.047862	0.0541852	0.0598547	0.0588891	0.0437032	0.0233084	0.0308549	0.0469141	0.0411724	0.0416255	0.041556	0.0352531	0.0271659	0.0292497	0.0299427	0.015684	0.0145215	0.0122796	0.0117647	0.00924274	0.0114632	0.0103432	0.00736989	0.0064642	0.017834	0.0172049	0.0136941	0.0125992	0.0117267	0.0116075	0.0100757
que	0.132561	0.0977328	0.0760068	0.0348406	0.0221944	0.0146667	0.0207816	0.0343553	0.0236244	0.0255825	0.0146886	0.0175064	0.00864152	0.00938144	0.0136903	0.0177588	0.00898708	0.0139323	0.0190363	0.0130261	0.0174288	0.0153476	0.0063867	0.00502527	0.0060022	0.00471973	0.00808391	0.0101371	0.0124932	0.0122921	0.0112798	0.0297184	0.0294045	0.0324696	0.0223101	0.03883	0.0326436	0.0864327
les	0.0473414	0.0315122	0.0254238	0.0155799	0.0154417	0.00980011	0.010986	0.0125496	0.0172389	0.0163192	0.0162347	0.0221231	0.0198474	0.023669	0.028063	0.0292734	0.0274705	0.0303327	0.0452555	0.0336687	0.0765068	0.044085	0.0402049	0.0372068	0.0314778	0.0181168	0.0265664	0.0299478	0.022709	0.0302597	0.0190336	0.0174234	0.019422	0.0195303	0.0157125	0.0207284	0.0249935	0.0279445
bananes	0.039057	0.0198992	0.0135872	0.0093211	0.0106871	0.00894495	0.0123971	0.0200965	0.0217896	0.0238961	0.013533	0.0192621	0.0180557	0.0196989	0.0267628	0.0285219	0.0245706	0.0337918	0.0366296	0.0287016	0.0377022	0.0357417	0.01988	0.0215047	0.0182159	0.0163341	0.0260641	0.0284257	0.0302002	0.0493523	0.0407029	0.042149	0.0345719	0.0384143	0.018528	0.0388697	0.0212613	0.0528781
à	0.0712383	0.051964	0.036835	0.0301295	0.0287873	0.0221624	0.0212341	0.03394	0.0246882	0.021255	0.00998426	0.0134469	0.0100474	0.0102843	0.012455	0.0107064	0.00725019	0.00733873	0.00866702	0.0116866	0.0148982	0.0119902	0.007937	0.00972785	0.0110615	0.015078	0.0177209	0.0237586	0.0298151	0.0428149	0.0393829	0.0419748	0.0443719	0.0509706	0.0363809	0.062731	0.0334711	0.0618133
cuire	0.0688094	0.0459665	0.041964	0.0370392	0.0289324	0.0134072	0.0141242	0.0203915	0.0181515	0.0181915	0.00682936	0.00904329	0.00759475	0.00848312	0.00924933	0.0101798	0.00835437	0.00886303	0.01059	0.0148394	0.0121026	0.0106487	0.0110053	0.0107135	0.0110665	0.0121323	0.0142241	0.0192399	0.030299	0.0355754	0.0319357	0.0692253	0.0712395	0.050846	0.0316013	0.0745283	0.045192	0.0574205
</S>	0.0750563	0.0239192	0.0321084	0.0137793	0.00941886	0.00794258	0.00839189	0.0116685	0.00989915	0.00832701	0.00302227	0.00282295	0.00352412	0.00353161	0.00464092	0.00656864	0.0056125	0.00801871	0.0115783	0.0234216	0.0202152	0.028102	0.0240343	0.0251937	0.0267998	0.0219156	0.0279938	0.0249062	0.0413872	0.076093	0.0452124	0.0583832	0.078291	0.0561926	0.0404961	0.0549881	0.048861	0.0276822
