 	a66	a87	a23	a87	a23	a40	a26	a47	a62	a21	a85	a6	a37	a83	a34	a93	a43	a75	a5	a21	a5	a12	a62	a88	a75	a85	a79	a85	a5	a61	a5	a36	a26	a57	a87	a23	a87	</S>
les	0.0466062	0.0639308	0.0912055	0.0499525	0.0452	0.0497063	0.0755809	0.0626651	0.0337643	0.0291124	0.019351	0.0171434	0.013785	0.0137114	0.0133497	0.0158082	0.0184364	0.0151289	0.0119024	0.0125977	0.00563031	0.00787378	0.0106177	0.0170606	0.01288	0.0160735	0.0148306	0.0158773	0.0120876	0.0121648	0.0139469	0.0142408	0.0165505	0.0184871	0.0139169	0.0237266	0.0227308	0.0523662
chasseurs	0.00679878	0.0121039	0.0177244	0.013288	0.0152091	0.0287469	0.070244	0.0875488	0.09062	0.108629	0.121368	0.0711388	0.10236	0.0707876	0.0611767	0.0319221	0.019398	0.0156085	0.0071279	0.00517597	0.00301276	0.00320744	0.00238717	0.00282039	0.00408762	0.00422512	0.00319956	0.00283498	0.000976835	0.00159355	0.000764562	0.00105817	0.00167284	0.00202852	0.00210503	0.000850212	0.00545064	0.000748052
ont	0.0418435	0.0426473	0.0240155	0.0180137	0.0193816	0.0281788	0.0551859	0.082574	0.0685771	0.0431719	0.0302141	0.0249321	0.0314118	0.0311648	0.0367359	0.0388032	0.043642	0.0344621	0.0328159	0.0451051	0.020183	0.0092953	0.013127	0.0152893	0.0051262	0.00514571	0.00299587	0.00577239	0.00176027	0.00465202	0.00593751	0.00772846	0.0121176	0.0202693	0.02252	0.0106458	0.0495481	0.0150101
allumé	0.0113639	0.0089347	0.00617656	0.00794027	0.0136617	0.031039	0.0433598	0.0412978	0.0491317	0.0596905	0.0898663	0.0940312	0.0734079	0.0641266	0.0524549	0.0485028	0.0401048	0.0332242	0.0249112	0.0295754	0.0282066	0.0171443	0.015105	0.0102334	0.00574382	0.00439281	0.00450872	0.0063009	0.0064886	0.00875738	0.00624964	0.0143531	0.00750914	0.00808474	0.0105329	0.00690762	0.00641278	0.0102674
le	0.0226313	0.0122784	0.0122386	0.0139839	0.0119604	0.0154875	0.014975	0.0100196	0.0071061	0.0110023	0.0139671	0.0187165	0.0310966	0.0373558	0.0516459	0.0490867	0.0782188	0.0660372	0.0528645	0.082688	0.0730572	0.0852359	0.0650082	0.0362878	0.0214679	0.0229688	0.0127471	0.0155202	0.00854856	0.00649173	0.00856307	0.00504625	0.00367207	0.0047196	0.00478426	0.00290329	0.00283705	0.00678115
feu	0.0182439	0.0164686	0.0139015	0.0198722	0.0206034	0.0240976	0.0222511	0.0176391	0.0115078	0.0203249	0.0229936	0.0290809	0.0436487	0.0525007	0.048991	0.0424197	0.03834	0.0355193	0.0385375	0.0333242	0.0331728	0.0340255	0.0303555	0.032307	0.0300945	0.0258486	0.0223348	0.0265812	0.0257689	0.0264283	0.0263116	0.0245752	0.018188	0.0211822	0.0172929	0.0131668	0.0125804	0.00951988
pour	0.0467902	0.0358208	0.0198286	0.0254136	0.0197177	0.0150363	0.011942	0.0163071	0.00972034	0.0257142	0.0224588	0.0312796	0.0334084	0.0372015	0.0298477	0.0307994	0.0287808	0.0212712	0.0335508	0.044196	0.0318293	0.0241456	0.0198597	0.0213915	0.0201734	0.0251592	0.0275599	0.0307159	0.0345527	0.0243332	0.0300191	0.0237969	0.0272863	0.0260674	0.0215223	0.027789	0.0212925	0.0234212
braiser	0.0684169	0.0523506	0.0364196	0.0330027	0.0243972	0.0114964	0.0130243	0.0191951	0.013875	0.0174447	0.0139538	0.0188256	0.0139891	0.0166758	0.012715	0.0183066	0.0248893	0.0206974	0.0306112	0.0347366	0.0270012	0.0158729	0.0139962	0.0139392	0.0117723	0.0195857	0.0200931	0.0238126	0.0281346	0.0243785	0.0450039	0.0241461	0.0360695	0.0400754	0.033325	0.0372625	0.0371964	0.0533117
la	0.0703698	0.0400314	0.0246212	0.0209579	0.0155937	0.00983204	0.00982289	0.00988221	0.00904631	0.0117042	0.0107153	0.0137363	0.0121806	0.0160258	0.0152933	0.0206286	0.0340267	0.0277931	0.0358365	0.0488152	0.0462075	0.04222	0.0340057	0.0332634	0.0149176	0.0270768	0.0234681	0.025782	0.0237534	0.030337	0.0383542	0.0232578	0.026241	0.0296166	0.0248637	0.0254917	0.0370406	0.0371897
viande	0.0487926	0.0524957	0.0502615	0.0403035	0.0318097	0.0145258	0.0215375	0.0169001	0.0130156	0.0113342	0.0103392	0.0119833	0.0114941	0.0141213	0.0146374	0.0170245	0.0239829	0.0227536	0.0289513	0.0314372	0.0294117	0.0249006	0.0283523	0.0261624	0.0112956	0.0201759	0.0181485	0.019079	0.0167701	0.0242989	0.0268352	0.0262007	0.0264974	0.0450534	0.0288412	0.0383623	0.0430581	0.0588557
</S>	0.0544284	0.0382237	0.0306797	0.0245929	0.0174508	0.00824864	0.013024	0.0122474	0.00906993	0.00706371	0.00702405	0.00932088	0.0100283	0.0124282	0.0102569	0.0138219	0.0137454	0.0158507	0.018571	0.0179042	0.014314	0.0107367	0.0151313	0.0169662	0.0103042	0.0228061	0.0214349	0.0325793	0.0272674	0.03624	0.0484539	0.0393186	0.0485619	0.0726304	0.0556857	0.0567623	0.0638338	0.0629924
