 	a66	a87	a23	a87	a97	a87	a23	a30	a70	a62	a93	a79	a47	a85	a37	a47	a75	a85	a47	a7	a26	a70	a93	a98	a47	a37	a70	a11	a34	a96	a70	a93	a90	a44	a94	a75	a12	a96	a66	a71	a9	a99	a87	a97	a23	a87	a97	</S>
la	0.0106512	0.0157833	0.0117191	0.0109411	0.00997656	0.0121105	0.0139188	0.0103693	0.0299599	0.0356853	0.0573087	0.152491	0.0708899	0.0461829	0.0495884	0.0145207	0.00690501	0.0074744	0.00290844	0.00464065	0.00252015	0.00411309	0.0061923	0.00998035	0.0125147	0.0104241	0.029481	0.0332191	0.0271839	0.0299921	0.0213075	0.0265723	0.0154805	0.0149394	0.00913141	0.00908974	0.00877231	0.00913683	0.0111644	0.010687	0.0135521	0.0141119	0.0126437	0.0152963	0.0133721	0.0155317	0.0104906	0.029074
femme	0.00285687	0.0077686	0.00665714	0.0159832	0.0259139	0.0510335	0.0418186	0.021718	0.0585805	0.0237582	0.045938	0.0696342	0.0364851	0.0349017	0.0312259	0.0298763	0.0370608	0.0375775	0.0181595	0.0577534	0.0511971	0.033673	0.048407	0.0368327	0.0335075	0.0196562	0.0182426	0.0158037	0.0200085	0.0137523	0.0132229	0.00791032	0.00594475	0.00300505	0.00236145	0.00168061	0.00125526	0.00108562	0.0011252	0.000979618	0.000880258	0.00131697	0.00124751	0.00136839	0.00150324	0.00261653	0.00305252	0.00366199
était	0.030063	0.0287068	0.0321743	0.0345875	0.0284021	0.0206538	0.0195038	0.0312776	0.022077	0.0372527	0.0331101	0.0645932	0.0636894	0.0767365	0.0297663	0.0301725	0.0528601	0.0313896	0.0129152	0.0119224	0.0124603	0.0146698	0.0216912	0.0400877	0.020748	0.0335631	0.0335477	0.0128813	0.0103738	0.0105018	0.00862019	0.00361519	0.00461546	0.00350698	0.00263461	0.00168901	0.00228272	0.00209316	0.00379379	0.00326287	0.00504081	0.00658862	0.0100505	0.010778	0.0074185	0.00689315	0.0102147	0.00452353
en	0.0173815	0.00524084	0.00369671	0.00431498	0.00655444	0.00786629	0.00804546	0.00656228	0.0045262	0.00711599	0.0169072	0.0209603	0.0193919	0.0216244	0.028636	0.0374455	0.0338461	0.0276336	0.0280537	0.0126301	0.0302846	0.0327022	0.0559149	0.0592025	0.0515227	0.032907	0.0330242	0.0162627	0.0266275	0.0147081	0.0119158	0.0116075	0.00523547	0.003401	0.00790692	0.00845029	0.0111583	0.0100496	0.0134546	0.0244551	0.0263168	0.0308638	0.0287475	0.029372	0.0361022	0.0236765	0.0285258	0.017171
train	0.0186323	0.0140305	0.018976	0.0179132	0.0218438	0.0241804	0.0288587	0.0224632	0.0191519	0.0153759	0.0120044	0.0121765	0.0128355	0.0106182	0.0163362	0.0226756	0.0201237	0.0176531	0.0309308	0.014259	0.0298085	0.0307268	0.0231206	0.0383302	0.0192487	0.0251812	0.0230566	0.031043	0.0559397	0.0498088	0.0538657	0.0715806	0.0355472	0.021618	0.0205541	0.00702738	0.00868539	0.00495657	0.00749018	0.00444948	0.00486788	0.00948182	0.00518791	0.00920746	0.00764096	0.00835448	0.0105191	0.0116628
de	0.00296465	0.00243175	0.00233157	0.00208067	0.0017893	0.0016206	0.00204063	0.0031599	0.00474271	0.00897292	0.0297875	0.106525	0.0896926	0.121449	0.132671	0.0722009	0.0532095	0.0618769	0.0255863	0.0276772	0.0127382	0.018862	0.0168119	0.0204531	0.0273464	0.0115569	0.0149504	0.0103809	0.00589658	0.00663404	0.00460574	0.00283586	0.00150531	0.00148878	0.00266334	0.00191143	0.00324417	0.00367038	0.00357219	0.00452366	0.00502234	0.00624115	0.00997215	0.00850525	0.0127032	0.00961375	0.00959019	0.00989015
frotter	0.00598199	0.00289688	0.00215516	0.00199328	0.00206149	0.00339928	0.0043746	0.00318524	0.00753855	0.00724857	0.00337238	0.00573744	0.00966517	0.0311616	0.0455175	0.0575927	0.0538742	0.0529959	0.0445858	0.0358095	0.112524	0.0895819	0.0600181	0.115409	0.0357552	0.0499178	0.0339635	0.0179914	0.0154074	0.0161957	0.0142404	0.00931613	0.0092575	0.00431212	0.00380716	0.00104312	0.00189958	0.00139658	0.0011246	0.00212504	0.00178586	0.0026816	0.00312637	0.00227733	0.00351632	0.00310729	0.0040867	0.00298479
la	0.0181322	0.00640602	0.00576258	0.00468615	0.0021985	0.0020085	0.00699185	0.00724693	0.00799134	0.00705948	0.00747598	0.0109872	0.00983053	0.0194239	0.0240448	0.0380814	0.0426512	0.0655575	0.0720831	0.0396099	0.0520813	0.0485857	0.0229632	0.0302697	0.0110235	0.0143914	0.0120763	0.0194596	0.0117158	0.0172928	0.0149299	0.0100113	0.00816124	0.0143541	0.0176468	0.00297542	0.00781097	0.0081505	0.0112177	0.0131825	0.0132133	0.0241401	0.026263	0.0360724	0.0476204	0.0347854	0.0426544	0.0287222
marmite	0.0212297	0.00705159	0.00472307	0.00382472	0.00238732	0.00237795	0.00362183	0.00663743	0.00557152	0.0049584	0.00589689	0.0105103	0.00936037	0.0263424	0.0293867	0.0474137	0.0415028	0.0495984	0.0691586	0.0261756	0.0310719	0.0291668	0.0153097	0.020135	0.0100436	0.0160959	0.0133685	0.0131915	0.00749896	0.00813578	0.0052835	0.00303216	0.00517112	0.00346473	0.00933583	0.00323056	0.00852085	0.00963874	0.0131496	0.0190876	0.0257738	0.0393659	0.0521343	0.0541556	0.0717108	0.0644086	0.0532488	0.0175409
contre	0.0205129	0.0131702	0.00981238	0.00751186	0.00583206	0.00670661	0.0057878	0.011894	0.0133185	0.0167792	0.012796	0.0156952	0.0118805	0.0205743	0.0251393	0.0261648	0.0178786	0.0284583	0.0491488	0.0291642	0.0203871	0.0188861	0.0106381	0.00924593	0.00807783	0.00898919	0.00584663	0.00807659	0.00482066	0.00476457	0.00373265	0.00277296	0.0035741	0.00361386	0.00991957	0.00558523	0.0117053	0.0125119	0.0173049	0.0167321	0.0208134	0.0379779	0.0435254	0.0582484	0.0741481	0.0719618	0.0730304	0.0848837
le	0.0202059	0.0215329	0.0165406	0.0160128	0.0153068	0.0144447	0.0109009	0.0134568	0.0160315	0.0164376	0.00615906	0.00658621	0.00497242	0.00769193	0.0105159	0.0111627	0.00939005	0.0107353	0.0119151	0.00849272	0.0061764	0.00714322	0.00636332	0.00650357	0.0062297	0.00749988	0.00685085	0.00892953	0.0056505	0.00772062	0.00544945	0.00567335	0.00664866	0.00868534	0.0113079	0.00867455	0.0161198	0.0164949	0.02516	0.022054	0.0296904	0.0580514	0.0525986	0.0720654	0.085507	0.0713569	0.0796821	0.107221
sol	0.0172772	0.0132364	0.0115234	0.0113534	0.0102083	0.0074673	0.00556745	0.0106838	0.0109091	0.00925689	0.00877461	0.0120095	0.012841	0.018963	0.0194791	0.0216867	0.022095	0.0261019	0.0269493	0.0184729	0.0208965	0.0219739	0.0213053	0.0202632	0.0194693	0.0163793	0.0138314	0.0129399	0.0106335	0.0126613	0.0119204	0.00900028	0.00781169	0.0113036	0.0139972	0.00614258	0.0152668	0.0166479	0.015753	0.0166297	0.0198321	0.0338353	0.0404842	0.054505	0.0658007	0.047181	0.05952	0.0891586
