 	a66	a87	a23	a99	a82	a44	a54	a79	a44	a13	a70	a4	a58	a11	a24	a11	a54	a79	a7	a93	a4	a94	a88	a71	a54	a7	a32	a38	a4	a13	a50	a88	a71	a9	a87	a23	a87	</S>
l'	0.0172764	0.0223052	0.0240133	0.0203748	0.0225403	0.0289045	0.0318494	0.0204245	0.0336403	0.0206205	0.0431615	0.0399924	0.0262993	0.0117758	0.0200499	0.0231585	0.0329929	0.0336309	0.0349469	0.0437503	0.0314887	0.0283457	0.0347746	0.0384634	0.0524049	0.0284457	0.0167238	0.0113418	0.0159211	0.015939	0.0350312	0.0215503	0.0171415	0.0212282	0.0188051	0.011495	0.0117249	0.0374674
antilope	0.00288429	0.00444213	0.00526105	0.00512241	0.026933	0.0700568	0.0712914	0.0921257	0.174238	0.0393144	0.0857	0.0441783	0.068341	0.0131432	0.0200238	0.013977	0.0198777	0.0267743	0.0321554	0.0407252	0.0172717	0.0170548	0.0120056	0.0138897	0.00915046	0.0146535	0.00906769	0.0110508	0.00802043	0.00275575	0.00490433	0.00218769	0.00332209	0.00376532	0.0041195	0.00212947	0.00336072	0.0047249
a	0.00954812	0.00941792	0.0102155	0.0136873	0.0257754	0.0314284	0.034489	0.0357787	0.0738636	0.0218106	0.0273811	0.0644406	0.0551481	0.0988676	0.0836572	0.0585952	0.0516889	0.0787122	0.0477627	0.0481138	0.027357	0.0162812	0.00548237	0.00389863	0.00214794	0.00245585	0.00157104	0.00166139	0.00158326	0.000805469	0.0020442	0.00123457	0.00224483	0.00830481	0.00864815	0.00637357	0.0162866	0.0112371
pris	0.0305067	0.0303145	0.037336	0.0299581	0.0393158	0.0175716	0.0192781	0.0158525	0.00727839	0.0173976	0.00744063	0.0102684	0.0192616	0.0345939	0.0513951	0.0599113	0.0616371	0.0649993	0.0531024	0.0527074	0.0608291	0.0363413	0.0293644	0.0194155	0.0134291	0.0164611	0.0241628	0.0188185	0.0143316	0.00475895	0.0152055	0.0117364	0.0113096	0.0105589	0.0120747	0.0104213	0.012365	0.0182899
la	0.0419649	0.023289	0.0284479	0.0286466	0.0267955	0.0242498	0.0292354	0.035461	0.032222	0.0868313	0.035622	0.0152278	0.0156485	0.0189703	0.0112174	0.0155312	0.0206363	0.0232458	0.0187636	0.0250679	0.044435	0.0347647	0.0304765	0.022072	0.024008	0.0220386	0.0174884	0.0155307	0.0158022	0.00772209	0.0174183	0.0190608	0.0153894	0.028272	0.0316236	0.0263489	0.0344197	0.036055
fuite	0.026473	0.0241467	0.0248291	0.025959	0.0360605	0.0343323	0.0341795	0.0492906	0.0445116	0.064895	0.0532186	0.0308613	0.0237468	0.0210647	0.0172244	0.0214194	0.0294972	0.0324039	0.0336941	0.0426848	0.0489022	0.0365536	0.0314064	0.0235129	0.0294674	0.0187761	0.0114315	0.0104545	0.00939037	0.00517826	0.00898951	0.00973003	0.00620722	0.015758	0.0165354	0.0172965	0.013528	0.0163894
dès	0.0353856	0.0304675	0.0296332	0.030944	0.0369	0.0447254	0.0472339	0.0538795	0.0571634	0.0901132	0.0712018	0.0345016	0.0333308	0.0271824	0.0191358	0.0141834	0.0175252	0.0153492	0.0150915	0.0163521	0.0233483	0.0192442	0.014784	0.0111087	0.0139307	0.012524	0.00551652	0.00356528	0.00464506	0.00300377	0.00864112	0.00795119	0.00838533	0.0192872	0.0226156	0.0202042	0.0263423	0.0546028
qu'	0.0243231	0.0183649	0.0202017	0.018882	0.0190235	0.0189489	0.0202704	0.0123283	0.0188278	0.0261462	0.0299626	0.0419371	0.0348195	0.0307772	0.0752229	0.0454929	0.0372867	0.0289914	0.0320027	0.0278717	0.0350568	0.0265602	0.0184181	0.00862383	0.00754428	0.00612396	0.00319792	0.00326275	0.00352666	0.00296704	0.00794227	0.0197292	0.0265782	0.0363585	0.0319104	0.0454556	0.0453084	0.0897545
elle	0.0192654	0.0155475	0.0153403	0.0143061	0.0168335	0.0126275	0.0211258	0.0173425	0.0164926	0.042897	0.0324503	0.0527752	0.0429914	0.0442365	0.0662353	0.0453021	0.038587	0.0400084	0.0549777	0.0499946	0.0573636	0.0387988	0.0302267	0.0162562	0.0118997	0.0119781	0.00802546	0.00678533	0.00810069	0.00464753	0.01586	0.00991846	0.00861457	0.019384	0.0172365	0.0195933	0.0275188	0.0284555
a	0.0455692	0.0387144	0.0410535	0.0292759	0.0321589	0.026464	0.0250519	0.0205787	0.0202463	0.0328002	0.0227839	0.016176	0.0180481	0.0193652	0.0262082	0.0237435	0.0235979	0.0297135	0.0334875	0.0321462	0.040349	0.031804	0.0225898	0.0103168	0.00901976	0.00981206	0.00887425	0.00749525	0.0132087	0.0120764	0.0320381	0.0241594	0.0160931	0.03227	0.0216661	0.0418533	0.0519154	0.0572757
entendu	0.0332135	0.0376613	0.0414833	0.0251054	0.0329039	0.0313846	0.0214065	0.0221515	0.0208466	0.0391453	0.0314945	0.0121241	0.0151599	0.0125224	0.0155311	0.0115274	0.0116381	0.0197263	0.0159418	0.0151865	0.022898	0.0191821	0.0183868	0.0119432	0.00866149	0.0102843	0.0116499	0.0090506	0.00973382	0.00726443	0.031896	0.0332291	0.0197051	0.0476092	0.0449772	0.0524057	0.049848	0.125121
le	0.0476348	0.0413878	0.0331979	0.0300585	0.0324958	0.0299997	0.0221686	0.0114466	0.0183967	0.0125971	0.0208053	0.0172366	0.0189887	0.0106888	0.0239142	0.0236971	0.0234816	0.0222478	0.0206223	0.0218208	0.0227643	0.0228502	0.0212815	0.0156071	0.0150056	0.0258357	0.0150894	0.0104617	0.0113483	0.0112199	0.0371128	0.0431167	0.0203207	0.0340353	0.025567	0.04401	0.0535778	0.0879094
bruit	0.049555	0.0440132	0.0481781	0.0363747	0.0413727	0.0300461	0.0262961	0.0228283	0.0325302	0.0361936	0.0415616	0.0234082	0.025548	0.0229799	0.040367	0.0419525	0.0367597	0.0363929	0.0305894	0.0233999	0.0202577	0.0198273	0.0159155	0.00817696	0.00798081	0.00982662	0.0106852	0.00789243	0.0100125	0.0106294	0.026061	0.0177099	0.010057	0.0171209	0.0141891	0.0204965	0.0336899	0.0491242
de	0.0341963	0.0342817	0.0358256	0.0288083	0.0301052	0.0275877	0.0187144	0.0118511	0.0142301	0.0173168	0.0180214	0.0103939	0.00988551	0.00538141	0.00852807	0.00669955	0.00607714	0.00725156	0.00651972	0.00630193	0.00891793	0.00735757	0.00816291	0.00627547	0.00778597	0.0125402	0.0121991	0.00735495	0.0137166	0.0133025	0.0465582	0.0704119	0.0442369	0.0513455	0.0478878	0.0687545	0.0707732	0.164442
pas	0.0500199	0.0535498	0.0593339	0.047204	0.0494502	0.0438099	0.0309463	0.0214507	0.0274429	0.0314044	0.0330663	0.0247628	0.0200858	0.0104449	0.0164707	0.0171992	0.0141652	0.016393	0.0189894	0.0181129	0.0181751	0.0155953	0.0151247	0.0095575	0.0112487	0.0160056	0.015367	0.0108636	0.013042	0.00760579	0.0392944	0.0221123	0.0130134	0.0217809	0.0237705	0.0258468	0.0299269	0.0873673
du	0.0472213	0.045825	0.0499079	0.0415372	0.0376679	0.0292795	0.0240041	0.0191857	0.0248443	0.0314451	0.0418044	0.0254407	0.0252979	0.0150842	0.0165184	0.0131622	0.0115949	0.00909483	0.0111332	0.00918106	0.0100854	0.00923834	0.0105507	0.00817135	0.0107976	0.0160247	0.0232317	0.0123598	0.0170638	0.0141468	0.0477675	0.0305535	0.0170033	0.0350284	0.0387763	0.0369092	0.0388767	0.0941854
chasseur	0.0460487	0.0383836	0.0450795	0.0342653	0.0324735	0.0295151	0.028911	0.024456	0.0239401	0.02427	0.0456035	0.0318459	0.0269792	0.0176997	0.0186319	0.015025	0.0151084	0.0134566	0.0128638	0.0117548	0.0133816	0.0125975	0.0134321	0.0120676	0.0135767	0.0135421	0.0156228	0.012217	0.0176198	0.0140342	0.0350864	0.030666	0.0239508	0.040089	0.0354294	0.0413818	0.0381554	0.080838
</S>	0.0430469	0.0389939	0.0479667	0.0453953	0.0411238	0.0480481	0.0389085	0.0286667	0.0271893	0.0226643	0.0354481	0.0261133	0.0178604	0.0115947	0.0151608	0.015963	0.0180941	0.0185713	0.0171682	0.0176138	0.0189259	0.017887	0.0185859	0.0187333	0.0194336	0.0207491	0.0201197	0.0190312	0.0179618	0.0161154	0.0307109	0.0210051	0.020547	0.0235251	0.0232922	0.0275518	0.0271796	0.0630539
