 	a66	a87	a97	a10	a87	a97	a40	a73	a44	a90	a79	a44	a93	a44	a98	a47	a36	a2	a37	a70	a98	a15	a79	a7	a44	a94	a88	a0	a90	a69	a58	a57	a3	a97	a87	a97	a87	</S>
les	0.0397605	0.0283708	0.0273538	0.0208685	0.0172571	0.0185075	0.0205031	0.035845	0.0660177	0.0707912	0.0545803	0.0982854	0.0599718	0.06125	0.0441136	0.055893	0.0312494	0.0275227	0.0217547	0.0186248	0.0141194	0.0123317	0.00721016	0.00430912	0.00298083	0.00369137	0.00260923	0.00502775	0.00683128	0.00839485	0.00992141	0.0112245	0.0148787	0.0138237	0.0132292	0.0157469	0.0105131	0.0246358
soldats	0.00208893	0.0030093	0.00465531	0.0030959	0.00460965	0.00764249	0.0143123	0.0214368	0.0476723	0.0407909	0.0774987	0.0916621	0.102582	0.0797483	0.0591169	0.0545936	0.0522559	0.0706321	0.0859332	0.0396844	0.0356309	0.0291745	0.0153823	0.0234948	0.0104434	0.0027979	0.00160406	0.00129251	0.00203329	0.000658728	0.000499263	0.000632749	0.00118822	0.00138957	0.00199874	0.00253653	0.00327781	0.00294409
sont	0.0476541	0.0210613	0.0221553	0.0359336	0.0326219	0.0500084	0.0953414	0.0459711	0.0441571	0.0518359	0.076558	0.0315098	0.0662213	0.0310069	0.0199635	0.0217978	0.018017	0.0192712	0.0220874	0.0119044	0.0120773	0.00860548	0.00759146	0.00673986	0.00463446	0.00318161	0.00128182	0.00214566	0.00322628	0.00593212	0.00784303	0.0104701	0.0182727	0.0265743	0.0304451	0.023333	0.0381174	0.0244509
en	0.00458604	0.00507529	0.00473063	0.00607977	0.003477	0.00395703	0.013457	0.00551777	0.00944361	0.00698202	0.0128859	0.0081693	0.0141	0.0101278	0.0167502	0.0130455	0.015347	0.0210576	0.0308246	0.0213884	0.0622498	0.0573548	0.10266	0.179073	0.157983	0.0684844	0.0314973	0.0129768	0.0133818	0.0109967	0.00875291	0.0122554	0.014316	0.00987403	0.00764813	0.00846939	0.00799078	0.00703205
train	0.0208452	0.0195705	0.0211051	0.021805	0.0188868	0.0179563	0.033755	0.0255351	0.0145695	0.0141283	0.0179391	0.00893186	0.0125544	0.0120753	0.0127412	0.00816732	0.0141755	0.0111161	0.0202732	0.0110857	0.0272501	0.028482	0.0689181	0.106307	0.141795	0.0693732	0.0356219	0.0207968	0.0183053	0.0173633	0.0152726	0.0137684	0.0175207	0.0152451	0.0185606	0.0167554	0.0161753	0.0152729
de	0.0950844	0.0436929	0.0422295	0.0307917	0.0292972	0.0280221	0.0422183	0.101016	0.0747814	0.0981548	0.0657934	0.0469205	0.0440662	0.0546837	0.0224086	0.0298456	0.0205795	0.0141565	0.00840644	0.00299458	0.00318418	0.00321595	0.00187779	0.00270977	0.00210071	0.00228134	0.00139965	0.00184224	0.00170534	0.00188685	0.00235966	0.00344932	0.00811239	0.0132466	0.0135447	0.0106108	0.0154715	0.0158577
flanquer	0.0233028	0.0149342	0.0164789	0.0146588	0.017875	0.0167271	0.0840989	0.125222	0.0527582	0.0975378	0.0796699	0.0610492	0.109239	0.0632653	0.0300795	0.0418753	0.0341529	0.0279247	0.0281925	0.0100196	0.00906788	0.00661204	0.00364877	0.00342064	0.00189294	0.00145783	0.0006733	0.00076634	0.00112188	0.00121217	0.00116089	0.00167155	0.00200811	0.00267588	0.00250767	0.00252286	0.00393246	0.00458485
des	0.0498361	0.0443121	0.051026	0.0530576	0.0530151	0.055857	0.0525683	0.039478	0.0208047	0.0228021	0.0135109	0.0177982	0.0184786	0.0341096	0.0116955	0.0125489	0.0126645	0.0110204	0.0149388	0.0075094	0.0138719	0.0128304	0.0140712	0.0183824	0.0291461	0.0374657	0.0270229	0.018869	0.0196223	0.0175998	0.0178335	0.0171804	0.0153652	0.0172736	0.018496	0.0210985	0.0315344	0.055305
coups	0.0448985	0.0480259	0.0502803	0.0454333	0.0356201	0.0374561	0.0193219	0.0166281	0.0259363	0.0228651	0.0219995	0.0288607	0.0260699	0.0357275	0.0205917	0.0161675	0.0127419	0.0125802	0.0139758	0.00989385	0.0146335	0.0166177	0.0240606	0.0645424	0.061312	0.0507803	0.0261505	0.014657	0.0108208	0.0113057	0.0127958	0.0116847	0.0141016	0.0160633	0.0186197	0.0189608	0.0331222	0.034697
de	0.0700738	0.0454857	0.0425837	0.0340328	0.0263595	0.0253033	0.00536656	0.0109364	0.015311	0.0157839	0.0150493	0.0199615	0.0133345	0.020319	0.010551	0.0200021	0.0119008	0.0115863	0.0126339	0.00703167	0.00976525	0.0111647	0.00783866	0.0103347	0.00966507	0.0150394	0.011099	0.0168001	0.0153375	0.0196234	0.0226807	0.0290612	0.0403363	0.0563276	0.063095	0.0475731	0.0751596	0.105492
