 	a66	a87	a79	a5	a94	a44	a75	a85	a5	a85	a36	a26	a54	a47	a37	a5	a18	a9	a38	a47	a88	a61	a47	a0	a62	a21	a85	a47	a36	a2	a57	a10	a87	a23	a99	a87	a57	</S>
le	0.0359608	0.0506377	0.0418195	0.0718953	0.0323181	0.0759716	0.0338098	0.0147621	0.0200904	0.0164767	0.0143086	0.0147741	0.0117364	0.00831195	0.00812254	0.0098388	0.00734821	0.00848003	0.0115085	0.0162648	0.0261737	0.0295649	0.0395209	0.041582	0.0372236	0.013951	0.0221223	0.0209395	0.0399393	0.0157574	0.0334075	0.0157155	0.0233012	0.0191204	0.0215568	0.0248618	0.0199653	0.050861
petit	0.00136911	0.00258116	0.00236843	0.00563976	0.00742501	0.0223607	0.0476607	0.0555249	0.0454379	0.0628486	0.0528777	0.0642909	0.0962149	0.0506446	0.0853835	0.156226	0.0982954	0.0517661	0.0407994	0.0241927	0.00889491	0.00562744	0.00253898	0.000932705	0.00183048	0.000411307	0.000490679	0.000268339	0.00023712	0.000232877	0.000561136	0.000441513	0.000473042	0.000826312	0.000647686	0.000443339	0.000570327	0.000663979
oiseau	0.0083831	0.00733132	0.00872621	0.010872	0.015899	0.0185753	0.029495	0.0179536	0.0357383	0.0626919	0.0615947	0.0462998	0.0737333	0.0347875	0.105232	0.122952	0.128278	0.109457	0.0463263	0.0164668	0.011706	0.00816509	0.00317096	0.00138469	0.00189893	0.000526013	0.000304113	0.000373018	0.000442346	0.000371394	0.000719024	0.000675473	0.00108137	0.00142076	0.00164045	0.00217626	0.00193401	0.00121598
de	0.041023	0.0516398	0.0555412	0.0675708	0.0391715	0.0299309	0.0275045	0.0335275	0.032176	0.0616832	0.0446301	0.0348136	0.0653602	0.031613	0.0459092	0.05688	0.0556922	0.0324979	0.0694263	0.0193634	0.0142524	0.0110594	0.00759326	0.00294907	0.00464388	0.00338444	0.00675375	0.00222184	0.00239394	0.00298026	0.00428209	0.00570381	0.0050203	0.00554714	0.00868611	0.00484961	0.0069604	0.00476401
la	0.0669122	0.0571746	0.0487666	0.0340747	0.0353878	0.0206656	0.0279729	0.0233502	0.0292365	0.0419148	0.0394773	0.0308913	0.0438929	0.0370698	0.0295853	0.0289362	0.0286039	0.020831	0.0322443	0.0239953	0.0167317	0.0171679	0.0287308	0.0195161	0.0267158	0.0158997	0.0148864	0.00927284	0.0147842	0.0125545	0.0220383	0.0175748	0.014035	0.00928631	0.012087	0.0119187	0.0167232	0.0190932
savane	0.0310503	0.0235645	0.0289611	0.0242483	0.015408	0.0139496	0.0188982	0.0193715	0.0172943	0.0256895	0.0165674	0.0275314	0.0152644	0.0172502	0.02468	0.0213737	0.0348958	0.027477	0.0521622	0.0564775	0.0511246	0.0529561	0.0492514	0.0363463	0.0505667	0.0258848	0.0208271	0.0180582	0.0314695	0.0168352	0.0227083	0.0187823	0.0237611	0.0101134	0.0169159	0.0169821	0.0139139	0.0113883
est	0.0495551	0.0421239	0.046987	0.0341105	0.0302335	0.0206599	0.0241552	0.0166234	0.0261992	0.0275815	0.0188296	0.0241126	0.0195533	0.0208532	0.0329356	0.0217024	0.028285	0.0199765	0.0297119	0.0339719	0.0339	0.0321308	0.0296053	0.0295493	0.0224206	0.0291688	0.018317	0.0292039	0.0283656	0.0177325	0.0236287	0.0176133	0.0262447	0.0150252	0.0211759	0.0167166	0.0193059	0.0217347
pris	0.0390569	0.0364775	0.0335006	0.0254116	0.0289158	0.0264217	0.022655	0.0273952	0.0515715	0.0414014	0.0407972	0.0328244	0.0274349	0.0311703	0.0369998	0.0264455	0.0347783	0.0280996	0.0352006	0.0410034	0.0445461	0.049669	0.0204851	0.0210026	0.0168811	0.0137967	0.00530573	0.0141055	0.014985	0.011328	0.0132431	0.0100579	0.0184	0.0138041	0.0175004	0.0154546	0.0140356	0.0178388
au	0.0457076	0.0427489	0.032034	0.0247571	0.0254175	0.0206741	0.014828	0.0112617	0.0247424	0.0197352	0.022303	0.0190715	0.025852	0.0236209	0.0281585	0.02138	0.0282483	0.0134978	0.0133548	0.0115242	0.0146529	0.0179687	0.0123858	0.0290271	0.0157848	0.0167045	0.0103889	0.031477	0.0322951	0.0271122	0.0474374	0.0232845	0.0574586	0.0276326	0.0398689	0.0307046	0.0455261	0.0513727
piège	0.0234164	0.0206605	0.0153321	0.0123439	0.0110981	0.0108198	0.0117641	0.0153625	0.0235006	0.0273868	0.0330145	0.0241589	0.0335782	0.0313506	0.0419818	0.0341182	0.0599197	0.023756	0.0251198	0.0187784	0.0130092	0.0219295	0.0148023	0.0271475	0.0229272	0.0187698	0.00967308	0.0324305	0.0264004	0.0178015	0.0446982	0.0229601	0.0520298	0.0219425	0.0430801	0.027802	0.0397899	0.0453456
à	0.0277217	0.0336528	0.0286714	0.0324821	0.0276938	0.0354892	0.0252105	0.014843	0.0204316	0.0202794	0.0213014	0.0181341	0.0227569	0.0250226	0.0210991	0.016915	0.0161266	0.0103162	0.0111742	0.0118469	0.015971	0.0200073	0.0199278	0.0419937	0.0299873	0.0223259	0.00967088	0.0383482	0.0332423	0.0100245	0.0341899	0.0133754	0.0326074	0.0344887	0.0419526	0.0356176	0.0402204	0.0848804
la	0.0429265	0.050295	0.0417543	0.040094	0.0372898	0.0269088	0.0185275	0.0105872	0.0151441	0.017168	0.0166407	0.0200932	0.0278217	0.0278393	0.0240645	0.0281125	0.0230132	0.0184045	0.0178522	0.0196872	0.0183315	0.0239097	0.0234307	0.0378417	0.0221741	0.0165986	0.0120345	0.0130463	0.0147923	0.00833269	0.0240925	0.0151689	0.0204059	0.0238718	0.0256548	0.0273385	0.0308714	0.11788
glu	0.0438403	0.0471744	0.0412715	0.0488853	0.0427293	0.0460534	0.0304267	0.0166001	0.0235201	0.0196802	0.0211609	0.0209732	0.0246937	0.0391402	0.034264	0.0358227	0.0349037	0.0235951	0.0228438	0.0311079	0.0303752	0.0317855	0.027884	0.0318927	0.0213552	0.0261427	0.0155575	0.0133788	0.0122029	0.00559612	0.0187916	0.0115872	0.0157394	0.0179714	0.0193017	0.0152986	0.0167882	0.019665
