 	a66	a87	a23	a87	a23	a79	a44	a37	a5	a37	a61	a43	a0	a62	a83	a75	a85	a0	a56	a62	a12	a34	a70	a62	a96	a34	a79	a44	a57	a9	a87	a23	a87	</S>
c'	0.101364	0.122948	0.0833167	0.0616488	0.0612817	0.0498113	0.0190939	0.0124952	0.0202131	0.0136489	0.0323372	0.0108546	0.00904233	0.00647441	0.0121028	0.0121534	0.00867899	0.00745434	0.00796449	0.00579253	0.0088523	0.00455855	0.00552784	0.00428511	0.0102378	0.0195189	0.0413092	0.0365366	0.0453204	0.0266814	0.0322118	0.0344156	0.0300553	0.0418124
est	0.0288642	0.015989	0.0166157	0.0155116	0.0183978	0.0345815	0.0493774	0.0592984	0.0679121	0.0516251	0.0566817	0.0425542	0.0459394	0.0409447	0.0332202	0.022943	0.0192639	0.0267593	0.0205369	0.0282433	0.0282257	0.016145	0.017285	0.0145947	0.0203263	0.0181432	0.0196409	0.027534	0.0225275	0.0276763	0.0264161	0.0223529	0.0242233	0.0196499
toi	0.0606462	0.0342505	0.0314182	0.0392891	0.0239054	0.0160506	0.0133314	0.0421674	0.0229263	0.0157585	0.0328276	0.00979471	0.0246929	0.0113134	0.0190764	0.0362911	0.0253028	0.0263201	0.0191075	0.0175293	0.00758996	0.00757131	0.00870146	0.00744435	0.00623566	0.00486906	0.00834081	0.0256605	0.0218609	0.0341743	0.0707247	0.0716879	0.079349	0.123791
qui	0.066859	0.0272432	0.0190541	0.0119216	0.00810896	0.00678295	0.00771686	0.0243688	0.0268858	0.0220677	0.0445459	0.0213951	0.0349479	0.0145481	0.0238083	0.0279699	0.0240203	0.0255425	0.015013	0.0198523	0.00885668	0.0165454	0.0350133	0.0244637	0.0158369	0.0178795	0.0317011	0.0690288	0.063524	0.0559884	0.0546097	0.0289915	0.0476847	0.0572241
va	0.0712389	0.0275643	0.0220216	0.00864749	0.00889303	0.00438563	0.00393431	0.0125184	0.0115643	0.0117802	0.0122586	0.00816659	0.0082501	0.00807791	0.00946945	0.00971156	0.0111702	0.0185749	0.0152024	0.0292591	0.0310291	0.0420811	0.0678637	0.075506	0.053492	0.045681	0.0597729	0.0693521	0.0607469	0.0400971	0.0382069	0.0348171	0.0570197	0.0116457
me	0.0590403	0.0395492	0.0592827	0.0482395	0.0440098	0.0417141	0.0248024	0.0276126	0.0173316	0.0154815	0.0231568	0.0123172	0.0176513	0.015885	0.0225116	0.0268913	0.0340988	0.052476	0.0448042	0.0502672	0.047039	0.0390731	0.0642334	0.0274458	0.0133104	0.0104905	0.0194285	0.0138036	0.016771	0.0108905	0.0155007	0.0163074	0.02021	0.00837308
réveiller	0.0274346	0.0242593	0.0308193	0.0326005	0.0330317	0.0553291	0.0460191	0.0180852	0.0147234	0.0123968	0.0232331	0.0195392	0.0228551	0.0204554	0.0283951	0.0449639	0.0493202	0.0834774	0.0321011	0.0287657	0.0322027	0.0297484	0.0989767	0.0367934	0.0293104	0.0125945	0.0243195	0.0147227	0.0156368	0.0116405	0.0109278	0.0121314	0.0121345	0.0110558
de	0.024419	0.0182666	0.0156958	0.00725959	0.00593548	0.0057367	0.00771443	0.0142382	0.0200029	0.0215402	0.0557931	0.0234567	0.0553748	0.0214753	0.0351268	0.0457688	0.034532	0.0485274	0.0285142	0.0201664	0.0222566	0.0324338	0.0684033	0.0358694	0.0402171	0.0334452	0.0381218	0.027994	0.0315484	0.0264728	0.0450822	0.0370365	0.0339784	0.017596
bon	0.0499271	0.0241778	0.0163284	0.0174591	0.00721447	0.00407206	0.00445717	0.0090346	0.0111251	0.0100244	0.021389	0.00928799	0.0205329	0.00907654	0.0157968	0.0182114	0.0137848	0.0129146	0.0111663	0.0105749	0.0118772	0.00989326	0.0146273	0.0117316	0.0143977	0.0253525	0.0433247	0.0520097	0.0487393	0.0505002	0.10988	0.101909	0.0912346	0.117968
matin	0.0224026	0.0151743	0.0144409	0.0165072	0.00802643	0.00343602	0.00292123	0.00577378	0.0107719	0.0132567	0.0171767	0.0130888	0.024487	0.0195871	0.0223534	0.0241642	0.0293356	0.0291647	0.0346283	0.0311624	0.0297116	0.0247929	0.0255423	0.0233684	0.0229166	0.0281347	0.0351176	0.0445965	0.0419397	0.044045	0.0743944	0.0826623	0.0765144	0.0884043
</S>	0.0180981	0.0111826	0.00917745	0.00786748	0.00389666	0.00227111	0.00284104	0.00491883	0.00612855	0.00796497	0.012634	0.00423776	0.0167366	0.0117122	0.0165144	0.0136487	0.016459	0.0204403	0.0265599	0.0227381	0.0337838	0.0270752	0.0345469	0.0287285	0.0236903	0.0283943	0.0381049	0.0648844	0.0615971	0.0699938	0.101667	0.0990345	0.0953396	0.0571318
