 	a87	a40	a36	a26	a2	a75	a5	a96	a61	a75	a37	a31	a96	a88	a24	a31	a61	a31	a24	a31	a21	a5	a18	a21	a61	a21	a85	a61	a88	a62	a83	a9	a99	a87	a23	a87	</S>
la	0.0647398	0.0954183	0.149241	0.0918159	0.049509	0.0655773	0.0454833	0.021049	0.0113758	0.0139429	0.0119239	0.0093694	0.0113588	0.0101805	0.0119479	0.00914862	0.006559	0.00511566	0.00503748	0.00459934	0.00391025	0.0115983	0.00977589	0.0101127	0.00944709	0.0118396	0.0097786	0.0147465	0.0236707	0.0197607	0.0196526	0.019605	0.0205613	0.0225128	0.0223732	0.0238423	0.0534198
sève	0.00345792	0.0463636	0.109165	0.0995495	0.093301	0.151783	0.119853	0.0353091	0.0497378	0.0477564	0.0491812	0.0320001	0.0473756	0.0218318	0.0234829	0.0226209	0.016761	0.00657823	0.00383847	0.0022046	0.00158331	0.00299186	0.00241025	0.000548422	0.00215799	0.000640334	0.000787775	0.000259893	0.000257056	0.000244866	0.000561382	0.000344412	0.000609076	0.000573651	0.00099983	0.00210194	0.000776485
de	0.174016	0.117311	0.105885	0.080171	0.0586522	0.0337241	0.0513084	0.0598492	0.0304187	0.0231261	0.0156988	0.0130331	0.00923551	0.0113629	0.0092998	0.00681746	0.00973078	0.0119694	0.0174754	0.00935306	0.00770001	0.00712042	0.0079941	0.00904594	0.00560778	0.00609961	0.00462682	0.00535255	0.00532509	0.00770276	0.00992527	0.00692021	0.0108528	0.016322	0.0158722	0.0165077	0.00858723
la	0.0958587	0.0233907	0.012634	0.0121592	0.0091838	0.00501397	0.00599002	0.0059698	0.00524466	0.0045778	0.00445889	0.00295897	0.00280375	0.0030368	0.00346014	0.00465937	0.00913534	0.0105428	0.0125908	0.0168355	0.0174737	0.0193295	0.0282444	0.0444028	0.0270273	0.0272251	0.0205181	0.0167745	0.0347844	0.034657	0.0233358	0.0356749	0.0554181	0.0727958	0.0967296	0.081415	0.113689
plupart	0.0286866	0.0217405	0.0291879	0.0348733	0.0405841	0.0454008	0.0326766	0.0788986	0.075404	0.0459032	0.0473366	0.0322583	0.0326608	0.025952	0.0229166	0.0335436	0.0420072	0.0307662	0.0175129	0.0215434	0.0163533	0.0101727	0.0114722	0.0134733	0.0133064	0.00794619	0.0044278	0.00955089	0.0121647	0.00828497	0.00569344	0.00935966	0.0128714	0.0181702	0.0304694	0.0350853	0.0413449
des	0.0318342	0.0112572	0.0165138	0.0205098	0.0265072	0.0205686	0.031755	0.0482858	0.0315104	0.0301979	0.0285543	0.0288639	0.0239358	0.0248159	0.0186242	0.0208934	0.0303269	0.0292886	0.025728	0.0490503	0.0572485	0.0331376	0.0385506	0.0459563	0.037864	0.0295968	0.0204415	0.0217094	0.0191563	0.0143501	0.0118919	0.0131516	0.015969	0.0208102	0.0255098	0.0200437	0.0255918
arbustes	0.0427381	0.0151915	0.0164206	0.0244761	0.0320216	0.0138903	0.0208151	0.0292008	0.0212607	0.0220956	0.0198239	0.0273408	0.0246032	0.0374213	0.0261327	0.0355308	0.0567369	0.0485984	0.0691501	0.0588182	0.0470193	0.0356929	0.0331994	0.0239171	0.0190834	0.0160339	0.0134511	0.0122316	0.0165775	0.0153531	0.0146163	0.016352	0.0164484	0.0187914	0.0201207	0.0173001	0.021545
grimpants	0.106816	0.0376969	0.0227147	0.0326929	0.0268677	0.0103221	0.0115236	0.0126339	0.00826992	0.00986942	0.0102229	0.0137239	0.014488	0.0216224	0.0172525	0.0161546	0.0224188	0.030844	0.0696946	0.0546696	0.0480321	0.0266168	0.0237881	0.0278009	0.021068	0.0213765	0.0124748	0.0185141	0.0151294	0.0165894	0.026782	0.0218582	0.0246163	0.0325632	0.0387209	0.0367724	0.0367987
a	0.0205844	0.0168522	0.0235489	0.0113128	0.00597229	0.00555672	0.00563157	0.00874538	0.0094371	0.00839501	0.0125267	0.0210632	0.0227389	0.0323412	0.03206	0.0282668	0.0277908	0.0494954	0.060144	0.0557152	0.05891	0.0343294	0.0411427	0.0406441	0.0193724	0.0242195	0.0259178	0.0219984	0.0294122	0.0328458	0.0294806	0.0423146	0.0324368	0.0260106	0.0319114	0.0303511	0.020524
de	0.0823044	0.0304575	0.0318531	0.0348871	0.0203799	0.0163395	0.0176502	0.0226977	0.0220199	0.0186269	0.0159272	0.0157544	0.018304	0.0205178	0.0226651	0.0199453	0.0208029	0.0230917	0.0256241	0.0249914	0.0233266	0.0180625	0.0214727	0.0252567	0.0172799	0.0198211	0.0189634	0.022677	0.032395	0.0416662	0.0265391	0.0417651	0.0363438	0.0305347	0.0375147	0.0373654	0.0441761
la	0.0764267	0.0245935	0.021823	0.0260184	0.0188483	0.0180789	0.0142007	0.0184147	0.0163882	0.013505	0.00878067	0.00622163	0.00736138	0.00819498	0.0125334	0.0116029	0.0137378	0.0134195	0.0156366	0.0154365	0.0128763	0.0128325	0.0152467	0.0206085	0.0188834	0.0196062	0.0131347	0.0330151	0.0502741	0.0429723	0.0290055	0.050492	0.0479516	0.0434856	0.0638707	0.0673182	0.0972038
glu	0.0271192	0.0161904	0.0263313	0.022606	0.0221685	0.0231861	0.0222074	0.0332041	0.0355428	0.0310617	0.0381268	0.0339443	0.0251974	0.0280959	0.0230109	0.0211392	0.0266082	0.0253143	0.0246583	0.0192244	0.0164074	0.0189778	0.0207411	0.0224002	0.0160805	0.0202618	0.0113458	0.0119432	0.0215116	0.0249227	0.0121089	0.03186	0.031902	0.035861	0.0465754	0.0533006	0.0788631
</S>	0.0647415	0.0489338	0.105419	0.0705311	0.0431024	0.0471486	0.0429464	0.0366413	0.0173403	0.0193391	0.0149257	0.00648281	0.0061103	0.00705955	0.00924026	0.00788999	0.00667297	0.00476398	0.00475702	0.00660165	0.00481996	0.00623863	0.00597338	0.0102639	0.00726252	0.00889883	0.0068631	0.0138647	0.0184697	0.0167525	0.0126191	0.0218701	0.0213676	0.0220712	0.0565405	0.0689039	0.126573
