 	a15	a66	a87	a23	a79	a69	a53	a15	a85	a5	a85	a47	a36	a90	a25	a94	a90	a56	a96	a94	a24	a88	a98	a47	a6	a36	a0	a43	a75	a47	a36	a11	a93	a4	a57	a3	a87	</S>
le	0.0633136	0.0428724	0.0309301	0.0272187	0.0572191	0.0913095	0.0832338	0.0724833	0.0784486	0.0708966	0.0340029	0.0271231	0.0237181	0.0261045	0.00516927	0.00888646	0.00837317	0.00476767	0.00641587	0.00457514	0.00477763	0.0037608	0.00382292	0.00408173	0.0055745	0.00753913	0.0101276	0.0112005	0.00923417	0.0231238	0.0225873	0.0167897	0.0166581	0.0196413	0.0194921	0.0139952	0.015755	0.0247767
récolteur	0.0092152	0.0183482	0.0225238	0.0254192	0.0502136	0.0591838	0.0520201	0.0251113	0.00827592	0.00367929	0.0030681	0.00310051	0.00646792	0.00776554	0.00174	0.00453403	0.0136176	0.0305977	0.150841	0.148879	0.178044	0.0682289	0.0399106	0.0234154	0.0253349	0.00909504	0.00351216	0.00173582	0.00121662	0.00143473	0.000673446	0.000563307	0.000345734	0.000307213	0.000338326	0.000294286	0.000467844	0.00048017
de	0.0754588	0.104703	0.106176	0.0918965	0.263649	0.0928751	0.0181833	0.00968986	0.00276266	0.00259523	0.00165659	0.00200076	0.00327778	0.0039567	0.00169026	0.00315643	0.0074014	0.00695082	0.00944801	0.00939232	0.0123241	0.0165478	0.02103	0.0172898	0.0269684	0.0175701	0.0177228	0.00773018	0.00869961	0.00920746	0.00422054	0.00595777	0.00266235	0.0025557	0.00384372	0.00367435	0.00289105	0.00218352
vin	0.0899431	0.0448828	0.026917	0.0367982	0.0674609	0.0178053	0.00696688	0.00584214	0.00214766	0.00151085	0.0020385	0.000711368	0.00242312	0.00217044	0.00178295	0.0019013	0.00609526	0.00740866	0.00854306	0.0104573	0.00845956	0.025355	0.0277974	0.0361081	0.0296969	0.0240906	0.0357897	0.0382568	0.0452838	0.042354	0.0264724	0.0365807	0.0456304	0.0406845	0.0801253	0.045216	0.0510278	0.0172645
de	0.0375547	0.0245819	0.0212746	0.0395012	0.0415049	0.016052	0.0043481	0.00608288	0.00900872	0.0104806	0.0153046	0.0114253	0.0075497	0.0122282	0.00859517	0.0192612	0.0118505	0.00738139	0.0111293	0.00425385	0.00611286	0.00656871	0.00757428	0.00852805	0.0140013	0.0216807	0.035416	0.0196559	0.0240364	0.0792258	0.0450339	0.0318588	0.0464127	0.0583863	0.0802299	0.0414757	0.0629587	0.0914749
palme	0.0282801	0.0180362	0.00957635	0.00982288	0.0174658	0.0151478	0.00784676	0.00420759	0.00576216	0.00961813	0.00744584	0.01217	0.0103329	0.0305384	0.00609842	0.0246296	0.0257743	0.0146318	0.0175165	0.0164326	0.0180046	0.0120367	0.0158105	0.0143588	0.0221253	0.0201494	0.0327043	0.0211662	0.0319028	0.05979	0.0616791	0.0557013	0.042048	0.0597296	0.0949486	0.0433028	0.042802	0.0604061
renverse	0.0245204	0.0131654	0.00894812	0.00940484	0.0140668	0.0272132	0.0127194	0.0125742	0.0125926	0.02406	0.0240508	0.0251772	0.014538	0.0259027	0.0112608	0.0230693	0.0257328	0.0117812	0.0152403	0.0151692	0.0229264	0.0130339	0.0204436	0.0185499	0.0295146	0.0283349	0.0257149	0.0242141	0.0236686	0.0489787	0.0387512	0.027798	0.0327347	0.0509837	0.0779033	0.0504983	0.0442066	0.0705574
la	0.012577	0.00703379	0.00366541	0.00360724	0.00426914	0.00573251	0.00448641	0.00453027	0.00652976	0.0111146	0.013489	0.0206775	0.0103472	0.0209397	0.0115605	0.0247632	0.0165618	0.00974834	0.00680583	0.00950823	0.0143941	0.00888463	0.018298	0.0188698	0.0298472	0.0387404	0.0417111	0.0234036	0.0334536	0.0658898	0.0617076	0.0527069	0.0493224	0.0734259	0.0877409	0.0546489	0.0488079	0.0701996
lie	0.0178641	0.0185743	0.00680149	0.00542105	0.0068307	0.0162664	0.0172168	0.0212029	0.0387533	0.0268658	0.0146613	0.00716783	0.00739629	0.0153983	0.00199326	0.00651445	0.00962803	0.00643817	0.0198316	0.0400952	0.0478009	0.0175722	0.0249243	0.0369359	0.0424702	0.0490859	0.0439512	0.0304137	0.0355917	0.0940501	0.0607375	0.0410683	0.0298481	0.0377489	0.039809	0.0218351	0.0228062	0.0184294
pour	0.0397284	0.0256719	0.0206185	0.0129486	0.0107475	0.0130936	0.0100801	0.0235421	0.0300687	0.0275607	0.0213868	0.0110608	0.0129601	0.0147022	0.00485595	0.00897732	0.00548148	0.00260021	0.00190417	0.000769233	0.00103814	0.000616178	0.0013576	0.00154568	0.00451087	0.00825648	0.0177595	0.0266264	0.021394	0.0676161	0.0599281	0.0327725	0.055325	0.0681849	0.116484	0.0717552	0.0656763	0.0803951
nettoyer	0.0726272	0.0502168	0.0366647	0.0281963	0.0124196	0.0101115	0.00874181	0.0108878	0.014717	0.0196031	0.017951	0.010097	0.0161669	0.0188842	0.00968171	0.0105689	0.0136392	0.0105375	0.00428498	0.00310221	0.00438788	0.00264033	0.0088381	0.00739159	0.0149618	0.0199245	0.0426978	0.027614	0.0347813	0.0482428	0.0484328	0.029294	0.0426096	0.0568172	0.0532157	0.0465408	0.0419741	0.0905363
la	0.0282516	0.0318442	0.0356875	0.0364927	0.030725	0.0404955	0.0224455	0.0196831	0.0246727	0.0283939	0.0365752	0.0155471	0.0230046	0.0275379	0.0128798	0.00796063	0.00860735	0.00534541	0.00250607	0.00208798	0.00653765	0.00584215	0.0111132	0.00863894	0.0177556	0.0219109	0.019769	0.0126635	0.0151954	0.0272685	0.0307582	0.0368838	0.0467297	0.057567	0.0677938	0.0520831	0.0455854	0.0751602
calebasse	0.0289987	0.0273893	0.0238031	0.0236991	0.0160606	0.0148841	0.0105637	0.00787956	0.011226	0.0171828	0.014101	0.00702678	0.014505	0.0167952	0.0048248	0.00494697	0.00738579	0.00463863	0.00324218	0.00323461	0.00668347	0.00550145	0.00822821	0.00999562	0.0116646	0.015899	0.0167134	0.0147284	0.0165547	0.0293102	0.0313031	0.0441071	0.0630108	0.0859734	0.121499	0.0849697	0.0677529	0.103717
</S>	0.11359	0.08025	0.0682865	0.0470611	0.0588122	0.056807	0.0420172	0.0490025	0.0574675	0.0571302	0.0303739	0.014492	0.0224147	0.0220154	0.00793653	0.0135143	0.0124105	0.00443973	0.0053947	0.00207625	0.0035652	0.003812	0.00803431	0.00649922	0.0140783	0.0132078	0.0142642	0.00993798	0.00810891	0.0116638	0.00832159	0.00658841	0.0124411	0.0185578	0.0201558	0.0225466	0.01623	0.0364944
