 	a66	a87	a23	a50	a88	a62	a61	a62	a31	a21	a47	a62	a47	a75	a25	a56	a93	a4	a93	a4	a34	a62	a88	a62	a21	a85	a5	a18	a61	a62	a0	a10	a87	a23	a87	</S>
la	0.036348	0.0393369	0.0283748	0.0451268	0.0328167	0.0261113	0.0249139	0.031909	0.0387151	0.046198	0.0538688	0.0341088	0.0378826	0.034341	0.027117	0.0253106	0.018795	0.021158	0.0218423	0.0441095	0.0335913	0.0177906	0.0286602	0.0195863	0.0255491	0.0309525	0.0232938	0.0184726	0.0190729	0.0138958	0.0187449	0.0202067	0.0130495	0.0125834	0.0204156	0.0157504
manière	0.00187129	0.0044472	0.00422774	0.00543122	0.00995232	0.0249127	0.0247527	0.0654356	0.143842	0.121309	0.0708898	0.0638461	0.0473549	0.0360068	0.0622534	0.0413949	0.0499684	0.0353257	0.0289929	0.0279745	0.0312072	0.0132326	0.0293644	0.0137524	0.00357752	0.0102052	0.0100523	0.00622714	0.00137531	0.000392252	0.00161132	0.00342405	0.000892825	0.00131781	0.00243728	0.000740972
dont	0.0590205	0.0412075	0.0418061	0.0273984	0.0236647	0.0253983	0.0405035	0.0596122	0.13986	0.117255	0.089139	0.085625	0.0314556	0.03203	0.00931361	0.0135926	0.00560923	0.00600318	0.00655005	0.00663007	0.00860226	0.00781398	0.0131837	0.00587383	0.00645543	0.006134	0.00572709	0.00540283	0.00742477	0.00966353	0.00933776	0.00901673	0.012156	0.0182966	0.00969083	0.00354631
il	0.0442589	0.0258451	0.0159561	0.00986845	0.00577622	0.00738171	0.00974425	0.0219838	0.0245512	0.0338071	0.0920524	0.0808314	0.122903	0.0631703	0.0488864	0.0587515	0.0227447	0.0248558	0.0184984	0.00979148	0.0151161	0.00876431	0.0122706	0.0093828	0.011023	0.00763564	0.00963169	0.0173457	0.0097684	0.0118102	0.0174276	0.0329195	0.0302821	0.0344909	0.0214418	0.00903214
exige	0.0591746	0.0272543	0.0170302	0.0162878	0.0170072	0.0250403	0.0296107	0.0299149	0.0239062	0.0461795	0.0758169	0.0686236	0.0726914	0.0690977	0.0587631	0.0477066	0.0434555	0.0324156	0.0276687	0.0133008	0.0148169	0.00763915	0.0104988	0.00999867	0.00540248	0.00445835	0.00664104	0.010232	0.00920613	0.00559318	0.0105236	0.0247339	0.0161354	0.0291699	0.0242065	0.00979832
la	0.0244418	0.0154878	0.0123914	0.0151049	0.0200437	0.0232959	0.027584	0.0458837	0.0365694	0.0626616	0.053514	0.043272	0.0330375	0.0359973	0.0348621	0.0278173	0.0278631	0.013951	0.0171664	0.0116637	0.0130268	0.0146261	0.0187451	0.0195442	0.0232453	0.0221421	0.0199582	0.0239076	0.0159222	0.0159442	0.0364221	0.0359175	0.0328012	0.0354351	0.0348584	0.0548951
présence	0.0519571	0.0170824	0.01237	0.0146589	0.0146623	0.0140306	0.0281998	0.0263063	0.0202403	0.0186557	0.0277064	0.042929	0.0441834	0.0481615	0.0273836	0.0308034	0.0266233	0.0319427	0.0418418	0.0398091	0.049134	0.0562011	0.0541808	0.0352972	0.0389674	0.0299663	0.0185124	0.0161671	0.0106667	0.00850507	0.0144315	0.0139326	0.00965348	0.0206191	0.0256018	0.0186159
de	0.0517442	0.0293757	0.024344	0.0167132	0.0157485	0.0115717	0.0169382	0.0168239	0.0176261	0.0212432	0.0264412	0.0179153	0.0171223	0.0186207	0.0220822	0.0230381	0.0301642	0.0269034	0.0305914	0.0359509	0.0400164	0.0365852	0.0585771	0.0327301	0.0203136	0.0195226	0.0189976	0.016251	0.00971646	0.0196851	0.0290864	0.0496071	0.0283078	0.0616437	0.0553094	0.032692
sa	0.0355454	0.0214662	0.0193934	0.0159676	0.0165448	0.0111162	0.0153575	0.0147594	0.0143913	0.0156608	0.0166953	0.0124966	0.0140859	0.0147923	0.0165301	0.0150241	0.0244682	0.0287229	0.038407	0.0470993	0.0487108	0.0298549	0.042038	0.0312592	0.0249355	0.0197378	0.0240997	0.0257676	0.0161223	0.022185	0.0254788	0.0438181	0.0378014	0.0696958	0.0670315	0.0629395
mère	0.0253156	0.0181531	0.016353	0.0166378	0.0166325	0.0124265	0.0163498	0.0136871	0.0126085	0.012797	0.0156365	0.0156439	0.0160211	0.0184973	0.0148528	0.0138985	0.0124027	0.0147129	0.0189534	0.0276031	0.0313611	0.020867	0.0336333	0.0263827	0.0257877	0.0297902	0.0197078	0.0249275	0.029933	0.0417402	0.0412384	0.0692545	0.0386895	0.0759401	0.0547311	0.106833
est	0.0246048	0.0172104	0.0128596	0.0131267	0.0131373	0.0104556	0.0150605	0.0118801	0.0116082	0.0117018	0.0127619	0.0112637	0.0113921	0.013019	0.0127681	0.0103397	0.0166751	0.0206393	0.032261	0.0491137	0.0836422	0.0474215	0.0681497	0.0322165	0.03623	0.0356099	0.021952	0.0320546	0.0156988	0.029568	0.0331224	0.0348746	0.0246991	0.0429569	0.054244	0.0756812
celle	0.0288078	0.0229016	0.0186464	0.0197507	0.0195809	0.018452	0.0301539	0.0203591	0.0222273	0.026682	0.0310449	0.0301781	0.0244202	0.0293129	0.0207161	0.0196905	0.0174906	0.0210673	0.0290046	0.0324788	0.0475243	0.0381767	0.046709	0.033628	0.0299053	0.0320105	0.0228218	0.0283036	0.0117178	0.0259534	0.0239798	0.0221029	0.0193815	0.031531	0.0359845	0.0673043
des	0.0352969	0.0257998	0.0216579	0.023199	0.0257846	0.02858	0.0413807	0.0356145	0.0295669	0.0337341	0.0334605	0.0357539	0.0290585	0.0367409	0.0307906	0.0291624	0.021823	0.0266832	0.0318509	0.0289016	0.0324288	0.0276557	0.0250164	0.0189011	0.023327	0.0328702	0.0179469	0.0261873	0.0144019	0.0216263	0.0204621	0.015827	0.0173454	0.0236849	0.0294998	0.0479795
enfantq	0.0532141	0.03448	0.0293621	0.0325563	0.0368731	0.0360932	0.0433299	0.0312747	0.0379792	0.0503974	0.0476739	0.0412346	0.0290948	0.0341544	0.0264724	0.0294377	0.019952	0.0204942	0.0233418	0.020527	0.0264373	0.0171161	0.0253715	0.0165367	0.0196873	0.0190532	0.019273	0.024359	0.0133947	0.0169058	0.0156368	0.0156109	0.0169574	0.0218397	0.0249397	0.028938
</S>	0.0257215	0.0163954	0.0117264	0.0163534	0.0141617	0.0165899	0.0232827	0.020621	0.0145157	0.0214948	0.0245572	0.0272034	0.0302978	0.0421456	0.0313824	0.0291199	0.0201412	0.0276925	0.0327846	0.0270294	0.0234238	0.0157839	0.0136606	0.0146366	0.0226328	0.0313972	0.0190021	0.0330718	0.0327927	0.0375725	0.0316356	0.0365001	0.0374303	0.041759	0.0552933	0.0801912
