 	a23	a30	a13	a9	a53	a93	a34	a75	a25	a98	a85	a21	a47	a0	a75	a85	a75	a43	a75	a34	a96	a93	a90	a25	a44	a62	a83	a9	a38	a75	a85	a37	a26	a10	a87	a23	a87	</S>
son	0.0317936	0.0379815	0.0485479	0.0465917	0.0315555	0.037631	0.035744	0.0322989	0.0374155	0.030927	0.0496878	0.0379941	0.0437412	0.0283458	0.029022	0.0192051	0.0165458	0.0140785	0.0128355	0.0141081	0.0121354	0.010967	0.0133597	0.0124295	0.0121998	0.0111006	0.00891524	0.00999762	0.0110889	0.0162163	0.0236564	0.0235319	0.027217	0.0297733	0.0271632	0.0343409	0.0277637	0.052093
chef	0.00508526	0.0246754	0.0532647	0.0715449	0.0849913	0.0541593	0.0849265	0.0868936	0.108855	0.0577151	0.0931822	0.0392826	0.0317679	0.024178	0.0113987	0.00534422	0.00572793	0.00961235	0.0070971	0.00916421	0.00808483	0.00912944	0.0161632	0.0122804	0.0189471	0.0123627	0.00857444	0.0116077	0.00464866	0.00289626	0.00304321	0.00201598	0.00260117	0.00199351	0.00239653	0.00355997	0.00384448	0.00698404
de	0.0519228	0.0340485	0.0340685	0.0495409	0.0508826	0.0695241	0.0334259	0.05031	0.0358261	0.0265628	0.0581693	0.0873585	0.0667623	0.0567796	0.0336692	0.0230427	0.0222618	0.0171912	0.0166644	0.00786756	0.00712242	0.00825185	0.0119579	0.00942294	0.0117028	0.011812	0.00795774	0.00470275	0.00514576	0.0077536	0.00710124	0.00523718	0.0102026	0.0108584	0.0159499	0.0138363	0.0144968	0.0106093
service	0.0427038	0.0143811	0.00829568	0.0188674	0.00987571	0.0124127	0.0095598	0.018418	0.0178088	0.0219625	0.0181032	0.0394104	0.0267082	0.0434095	0.0773107	0.0916874	0.0504213	0.0296774	0.0421445	0.0264504	0.0141649	0.025231	0.0227983	0.0322643	0.0210368	0.0225338	0.0149078	0.00742426	0.00911543	0.0166598	0.0131472	0.0237702	0.0232934	0.0206877	0.0242265	0.0242876	0.0309747	0.0338676
lui	0.040538	0.0183893	0.010711	0.013622	0.0170628	0.016853	0.0150302	0.0168463	0.0168244	0.0264695	0.0238296	0.0288199	0.0241394	0.0188383	0.061528	0.0561216	0.04188	0.0268413	0.0281829	0.0262462	0.0253327	0.0240818	0.0181136	0.0161267	0.0132981	0.0200952	0.0129879	0.0103443	0.0146136	0.0134525	0.0232091	0.02018	0.0190913	0.0347748	0.0322052	0.0346915	0.0432951	0.0953327
a	0.0355743	0.0205169	0.0133039	0.018168	0.0128931	0.0141599	0.00946896	0.00965982	0.00947169	0.0110952	0.0176849	0.0220413	0.0155059	0.0282613	0.031355	0.0264111	0.0306944	0.0323093	0.0358071	0.0288746	0.0289224	0.0329969	0.0384896	0.0350349	0.0476805	0.0485518	0.0285898	0.0265899	0.0189227	0.0181182	0.019427	0.0244038	0.0262355	0.0312776	0.0370595	0.0338524	0.0387252	0.0418656
acheté	0.037928	0.0201712	0.0113887	0.0147077	0.0144398	0.0172787	0.016068	0.0109015	0.00802047	0.010185	0.0107772	0.0186007	0.0151861	0.0190882	0.018152	0.0316863	0.0261688	0.0181869	0.032542	0.0214746	0.0177024	0.0157088	0.0181108	0.016854	0.0198447	0.0228476	0.0209206	0.0202356	0.0351148	0.0341347	0.0594026	0.0556599	0.045794	0.0552436	0.0485632	0.0428117	0.0510653	0.0470338
une	0.0383305	0.0261366	0.0141586	0.0168352	0.0189725	0.0174458	0.014132	0.0160345	0.0143271	0.0164646	0.0217768	0.029419	0.0195166	0.0300322	0.0279936	0.0349579	0.03921	0.0217479	0.0343512	0.0254642	0.0186376	0.0210053	0.0239552	0.0219055	0.0219656	0.0302324	0.0175213	0.0178308	0.0229627	0.0236326	0.0352	0.0281265	0.0416049	0.0401901	0.0401247	0.0299716	0.0374513	0.0503751
bicyclette	0.0367239	0.0284195	0.0117749	0.0173948	0.0175096	0.0105895	0.0104282	0.00868242	0.00898495	0.0126378	0.0103794	0.0128109	0.0140071	0.0178637	0.0187455	0.0229294	0.0214766	0.0160059	0.0164625	0.0185022	0.014942	0.0151784	0.0171242	0.0158317	0.0131697	0.017523	0.0139977	0.0176874	0.0212251	0.0181571	0.0480591	0.0442702	0.0609488	0.077605	0.0861346	0.0568347	0.0747765	0.0542061
</S>	0.0384816	0.0393924	0.0197494	0.0180178	0.0296848	0.0196609	0.0216504	0.0134734	0.0136968	0.0136555	0.0141746	0.00769939	0.00854143	0.00460107	0.00652688	0.00706869	0.00584424	0.00452687	0.00819835	0.00924744	0.00555316	0.00562449	0.00800049	0.00619662	0.00823272	0.0102407	0.00955848	0.0159215	0.0260318	0.0252995	0.0656369	0.0606279	0.0590879	0.0747586	0.0856081	0.0698901	0.0869744	0.0728647
