 	a66	a87	a53	a90	a98	a15	a56	a92	a21	a47	a21	a98	a92	a56	a96	a93	a90	a92	a21	a5	a43	a75	a85	a47	a36	a2	a57	a87	a23	a83	a99	a26	</S>
tout	0.049854	0.0820257	0.0749455	0.0590943	0.0958955	0.0618625	0.0651323	0.0491992	0.0254289	0.0136173	0.00910183	0.00843094	0.00564812	0.0083425	0.00729846	0.00949197	0.00561955	0.00753891	0.00654448	0.00469631	0.0160736	0.0155002	0.0151408	0.0291339	0.0241533	0.0245146	0.0197792	0.034717	0.0332325	0.02664	0.0331652	0.0302751	0.0479062
le	0.0224951	0.0201244	0.0285596	0.00746851	0.0204858	0.0148432	0.0145909	0.0197654	0.0170855	0.0308261	0.0278701	0.0401802	0.0441655	0.017331	0.0194277	0.0132091	0.00706236	0.007362	0.0155472	0.0142765	0.0212327	0.0343073	0.0506893	0.0526102	0.0481825	0.057081	0.0695022	0.0589889	0.0558973	0.0553573	0.0436594	0.0348784	0.0149372
village	0.0340609	0.0224042	0.0114815	0.00963509	0.019454	0.0433668	0.0430309	0.0978513	0.0866481	0.0582776	0.0703595	0.085291	0.0664774	0.0789893	0.0344737	0.0282128	0.00595085	0.00468272	0.00408713	0.00833085	0.00996708	0.0094646	0.0156482	0.0129609	0.0152192	0.0132502	0.0134977	0.0135847	0.0184404	0.0160596	0.0154239	0.0163463	0.0170715
connaît	0.100434	0.0559938	0.0389133	0.00984829	0.0103599	0.0161796	0.0293106	0.0693236	0.076654	0.0667382	0.0418939	0.0533239	0.0504784	0.0263495	0.0145176	0.00808083	0.0066293	0.00698155	0.0128621	0.0196579	0.0157469	0.0117842	0.00901785	0.0141781	0.0175648	0.0190182	0.0224944	0.0215979	0.0300542	0.0298892	0.0276754	0.0288695	0.037579
cette	0.0908064	0.0663233	0.0556491	0.0333672	0.0359267	0.0122987	0.0118068	0.0141773	0.0153219	0.0176556	0.0129602	0.0163912	0.0172621	0.0109426	0.00903332	0.00691589	0.00991458	0.0159329	0.0325659	0.0426291	0.0347329	0.0408167	0.0338036	0.0326918	0.027868	0.0394055	0.0320684	0.0364461	0.0427303	0.0311269	0.0422769	0.0395201	0.0386319
jeune	0.0468097	0.0239363	0.0174013	0.00681641	0.0147188	0.0179713	0.0288091	0.0313336	0.0353911	0.0238584	0.0218208	0.0233585	0.0221585	0.0316968	0.0167688	0.0140832	0.00737151	0.0137717	0.0177485	0.0445901	0.0903803	0.0657363	0.0827736	0.054228	0.0683546	0.0256334	0.0196962	0.0263667	0.0252016	0.0181973	0.023276	0.0176303	0.0221113
fille	0.0692323	0.0428828	0.03173	0.0233936	0.036556	0.0300146	0.0322817	0.0609638	0.0542158	0.037034	0.0187963	0.0274278	0.024008	0.0178988	0.0273106	0.0179011	0.0125428	0.0156432	0.0165874	0.0225068	0.0337337	0.0260207	0.0290457	0.0418987	0.0310845	0.0227932	0.0185278	0.0277821	0.023172	0.0190997	0.0308346	0.029968	0.0471121
à	0.085924	0.0464575	0.0484073	0.0221133	0.0219419	0.0205452	0.0239249	0.0371506	0.0219514	0.0213419	0.0131373	0.0113426	0.0133489	0.0100266	0.0147111	0.00926733	0.00609603	0.00469252	0.0112617	0.012032	0.016787	0.0163611	0.0216377	0.0353554	0.0317847	0.0437686	0.041339	0.0536716	0.0498135	0.044199	0.0560628	0.0634782	0.0700675
cause	0.0538574	0.0502117	0.0494105	0.0530364	0.0570868	0.0420513	0.039436	0.0490515	0.0264372	0.019239	0.00913013	0.0110219	0.0136719	0.0105956	0.018002	0.017585	0.0111818	0.00938741	0.0159876	0.012508	0.014924	0.0112624	0.0116563	0.0178763	0.0115076	0.0197478	0.0178651	0.0292834	0.0326879	0.0299178	0.0587944	0.0650544	0.110533
de	0.0277813	0.0233821	0.0197546	0.0281497	0.0394832	0.0340116	0.0234365	0.0227154	0.0161461	0.0183607	0.0102974	0.0131362	0.0211605	0.0158607	0.0233936	0.0180531	0.00824266	0.00577773	0.00977854	0.0100272	0.0122628	0.0111946	0.0203192	0.0278531	0.0185467	0.0274186	0.0320526	0.0411463	0.0423102	0.0364111	0.071719	0.0823147	0.187502
