 	a66	a87	a10	a87	a97	a87	a97	a79	a20	a37	a75	a92	a79	a90	a98	a15	a79	a90	a94	a90	a69	a58	a54	a47	a37	a5	a18	a0	a12	a18	a71	a9	a3	a97	a87	a97	a87	</S>
ognama	0.0254243	0.0279055	0.030406	0.034704	0.0232159	0.0330298	0.0289644	0.0349681	0.040998	0.0331937	0.0474617	0.0444041	0.0800849	0.0706838	0.0282768	0.0365135	0.0237641	0.0156506	0.0166081	0.0129193	0.00787694	0.00617483	0.0049544	0.00776046	0.00757446	0.00928133	0.0146668	0.020272	0.0224792	0.0245305	0.0221986	0.0264071	0.0174535	0.0154867	0.0137135	0.0168847	0.0190708	0.0540376
est	0.00652318	0.00454458	0.00460145	0.006255	0.00618878	0.00598789	0.00946907	0.0179744	0.0124001	0.0259486	0.0165878	0.0171337	0.0239297	0.0392882	0.0580233	0.06211	0.0630959	0.0664679	0.0621559	0.034048	0.0449026	0.0383331	0.0308892	0.024122	0.0189073	0.0190008	0.0255152	0.0297351	0.0406366	0.0454251	0.0262624	0.0195697	0.0139994	0.0118665	0.0176571	0.0147533	0.0233621	0.0123291
en	0.021539	0.01247	0.0108733	0.00857045	0.00579089	0.00453301	0.00578731	0.0063038	0.00643004	0.019927	0.012329	0.0121291	0.00476894	0.00323094	0.00504956	0.00610697	0.0110121	0.0135917	0.0165323	0.0129929	0.0177462	0.0148185	0.0158067	0.0125214	0.0139151	0.0127309	0.0173323	0.0110452	0.0188385	0.0331713	0.070155	0.0732152	0.0799384	0.100306	0.108266	0.0522438	0.087256	0.060725
train	0.0116431	0.00838459	0.00871297	0.00858903	0.0105084	0.00689287	0.0074283	0.00692332	0.00983078	0.0129635	0.0155162	0.0131007	0.00838294	0.0108435	0.0118322	0.0152504	0.0270225	0.0418004	0.0408931	0.028496	0.0304178	0.0607817	0.0901717	0.0865392	0.0656339	0.0529612	0.0396885	0.027145	0.0476381	0.051657	0.0225959	0.0222932	0.0252857	0.0198427	0.0161643	0.00938782	0.00675626	0.020025
de	0.0619437	0.0220117	0.0139008	0.0214215	0.0113738	0.0120932	0.0116033	0.00933595	0.0235277	0.0315294	0.0352497	0.0372844	0.0183411	0.0349936	0.0614281	0.0615309	0.105287	0.0517783	0.0434095	0.0126312	0.00965687	0.00629996	0.00558897	0.00741762	0.00644914	0.00943156	0.0210924	0.00720938	0.00922411	0.00410188	0.0128956	0.00625141	0.0235653	0.0303818	0.018771	0.0355762	0.042742	0.0626702
lisser	0.0349486	0.010505	0.0114857	0.00938935	0.0155976	0.0192515	0.0348517	0.0401054	0.0587525	0.111484	0.100994	0.0839415	0.0466558	0.0402468	0.0305854	0.0390711	0.0442478	0.052765	0.055414	0.0268212	0.0145531	0.00491524	0.00335808	0.00376842	0.00252866	0.00328067	0.00348115	0.00450494	0.0074446	0.00374939	0.00571178	0.00405891	0.00640595	0.00745044	0.00560161	0.0117518	0.0145783	0.0257431
le	0.06773	0.0431862	0.030914	0.0280763	0.0173363	0.0134805	0.0194532	0.00921153	0.0193936	0.0306153	0.0240896	0.021986	0.00784099	0.00607005	0.00744544	0.0106939	0.0116815	0.0097652	0.00592099	0.00577068	0.0118367	0.0162714	0.0108229	0.0199357	0.0248974	0.0297658	0.0378681	0.022905	0.0464962	0.0302826	0.0372432	0.0396906	0.0447945	0.0328889	0.0440224	0.0458009	0.0440903	0.0697262
manche	0.0509633	0.0304421	0.019555	0.0258474	0.0109396	0.0120229	0.0147961	0.0105923	0.0244128	0.0369341	0.0383528	0.0309521	0.011686	0.0100301	0.0101775	0.0212611	0.0158488	0.013896	0.00631406	0.00865307	0.0226675	0.0339814	0.0259986	0.0467022	0.0253588	0.0313395	0.0264577	0.0145321	0.0349078	0.0256225	0.026829	0.0492373	0.0364117	0.0270521	0.0326808	0.0381768	0.03847	0.0598972
de	0.0177282	0.0112322	0.00948558	0.0108203	0.00900634	0.00836823	0.0101581	0.0059237	0.0185416	0.025525	0.0246918	0.0264807	0.0130835	0.013391	0.0197193	0.0290809	0.033595	0.0305368	0.0242856	0.019065	0.0390611	0.0446887	0.0408454	0.0364241	0.0279032	0.0368978	0.0480583	0.0217733	0.0353746	0.0228654	0.0243891	0.030544	0.0379981	0.0269	0.0425986	0.0414755	0.0367205	0.0447633
la	0.0332098	0.0140215	0.0118916	0.0139354	0.00924627	0.00769721	0.00826217	0.0050356	0.011718	0.0113931	0.0106786	0.0117144	0.00933906	0.0132281	0.0152371	0.0190648	0.0155079	0.0138853	0.0132459	0.0149478	0.0285466	0.0306666	0.0276981	0.0437961	0.029661	0.0362734	0.0233943	0.0103763	0.0204882	0.0152155	0.0277635	0.0366843	0.0509682	0.0555398	0.0555803	0.0800262	0.073945	0.0901173
