 	a66	a87	a23	a97	a99	a71	a9	a24	a0	a31	a12	a96	a83	a70	a13	a83	a9	a62	a47	a62	a88	a83	a9	a99	a87	a23	a99	a53	a58	a84	a20	a79	a37	a26	a82	a87	a23	a87	</S>
nous	0.0803394	0.0630317	0.0711683	0.051285	0.0428917	0.0250318	0.0227601	0.0294016	0.025574	0.0206019	0.0383079	0.0136578	0.0191383	0.0147899	0.0149821	0.00929646	0.0106222	0.00712701	0.0101038	0.00622432	0.00862964	0.0112222	0.0112703	0.00839385	0.0071123	0.014825	0.0204823	0.018386	0.0646861	0.0388519	0.0255892	0.0308346	0.0251922	0.0287411	0.0337761	0.0174134	0.0134511	0.0205289	0.0242784
avons	0.0149441	0.0210318	0.024977	0.0180539	0.0161764	0.0100133	0.0181941	0.0161799	0.0215619	0.0238364	0.0198542	0.0370369	0.0431184	0.0251912	0.0272878	0.0205821	0.0366501	0.0390553	0.0460239	0.0252424	0.0177252	0.0198089	0.0242063	0.0247079	0.0269804	0.033141	0.0373493	0.0352865	0.0136997	0.0140015	0.0329105	0.0231419	0.0280999	0.0161043	0.0188783	0.0352374	0.0273837	0.0346953	0.0316312
tué	0.00446753	0.00367569	0.00421854	0.00644669	0.00432391	0.00410614	0.00352827	0.00441344	0.00554434	0.0114737	0.00726921	0.0193017	0.0349368	0.0480341	0.0253162	0.0546602	0.0688904	0.0353615	0.0432392	0.0404832	0.0239256	0.0258118	0.0617595	0.043317	0.0327947	0.0426389	0.0410579	0.0146831	0.014428	0.0215006	0.0261606	0.028462	0.0299584	0.0332255	0.0242352	0.0265827	0.0289045	0.0259452	0.0249181
le	0.0394014	0.0292386	0.0220452	0.0213873	0.0254111	0.0383211	0.0199556	0.0239147	0.0186712	0.0157286	0.0195869	0.0186983	0.029681	0.0304493	0.0484902	0.0689126	0.0671479	0.0713747	0.0418638	0.0466815	0.0439397	0.0386699	0.039612	0.026489	0.0241803	0.0228383	0.0108931	0.0195751	0.0144173	0.012055	0.0107561	0.00626723	0.00989444	0.00546815	0.00383146	0.00570537	0.00332183	0.00229465	0.00283013
petit	0.0242809	0.0182391	0.0194648	0.0190498	0.0187931	0.0221761	0.0194574	0.0159563	0.0130173	0.0132617	0.010798	0.0152406	0.01249	0.0180445	0.0511424	0.0372784	0.0515155	0.0194143	0.0305141	0.0397696	0.0492005	0.0637658	0.0644102	0.0445907	0.0303382	0.0499953	0.0345312	0.035907	0.028669	0.0225087	0.0133869	0.0124549	0.017726	0.0148185	0.0133351	0.0106917	0.00979172	0.00721094	0.00676339
de	0.0426292	0.0405662	0.037713	0.0435476	0.0442197	0.0384953	0.0416413	0.0371467	0.0303065	0.038137	0.0417643	0.0454029	0.0441541	0.0153237	0.0175483	0.0135257	0.0166677	0.0252131	0.0289373	0.0180848	0.0215329	0.0242082	0.0245639	0.0171447	0.0121388	0.0162022	0.017815	0.0188398	0.0217596	0.0168421	0.0119335	0.0153886	0.0164996	0.0157386	0.0190363	0.0185818	0.017109	0.0163949	0.0172459
la	0.039158	0.0397763	0.0393729	0.0391492	0.0377238	0.032223	0.0344834	0.0268114	0.0292648	0.0287838	0.0249618	0.0246596	0.0229583	0.00649588	0.00969747	0.00674868	0.00707956	0.0136741	0.0143928	0.00973707	0.0143526	0.0109513	0.0106973	0.010398	0.00667711	0.00867998	0.0136501	0.0124145	0.0211344	0.022172	0.0310585	0.0411584	0.0432069	0.0542655	0.041061	0.0341271	0.0418334	0.0390197	0.0559902
vipère	0.0307283	0.0298246	0.0309066	0.030678	0.0295965	0.0140086	0.0152579	0.0126931	0.0119728	0.0150518	0.0215559	0.00701202	0.00994096	0.00986804	0.00826663	0.00857524	0.0177212	0.0160084	0.0197146	0.0189484	0.0250624	0.0280144	0.0275278	0.0200655	0.0211291	0.0417088	0.0296463	0.0237423	0.0504856	0.0332566	0.0294378	0.0365336	0.0362483	0.0613235	0.0547771	0.0232114	0.0377052	0.0347482	0.0270464
avec	0.0648296	0.0493614	0.036446	0.0372073	0.0419312	0.0170112	0.0174382	0.0122894	0.00956584	0.0142837	0.0178231	0.00683182	0.00525796	0.00431558	0.00273677	0.00235834	0.00562091	0.00714905	0.00944909	0.00530232	0.00914964	0.010389	0.00599862	0.00674149	0.00521469	0.00784011	0.0118187	0.0119534	0.0190175	0.0117158	0.019252	0.0360886	0.047137	0.0928876	0.0744291	0.0310994	0.0554175	0.0674035	0.109238
la	0.0538292	0.0423362	0.0290136	0.0236438	0.0240528	0.020036	0.0237543	0.010143	0.00930935	0.0153616	0.00861879	0.00631285	0.00573521	0.00204904	0.00300753	0.0024746	0.00356007	0.00573845	0.00913557	0.00395003	0.00379065	0.00373998	0.00506129	0.00564762	0.00573911	0.00851851	0.0152434	0.00993036	0.0129218	0.00907692	0.0217674	0.0346658	0.0305372	0.0819269	0.0608581	0.0272353	0.0570448	0.0948717	0.209361
