 	a10	a83	a50	a83	a9	a38	a21	a92	a98	a47	a6	a43	a11	a24	a88	a24	a0	a75	a85	a37	a5	a18	a21	a85	a47	a36	a11	a90	a20	a7	a84	a82	a10	a87	a23	a99	a97	</S>
les	0.0921991	0.0776342	0.0579416	0.0603889	0.067489	0.0564656	0.0307692	0.0351984	0.0279141	0.0280892	0.0173763	0.0165197	0.0141917	0.0183611	0.0153121	0.0130725	0.0154568	0.0112111	0.00890315	0.00988757	0.0118831	0.0139375	0.0108399	0.0232979	0.0304954	0.0217323	0.0196561	0.0111829	0.00744448	0.0115183	0.0185984	0.0171859	0.014721	0.0224143	0.0143516	0.0215785	0.0165206	0.0382607
paniers	0.00627033	0.00528204	0.00604757	0.00901491	0.0163733	0.0433591	0.0458009	0.139012	0.0850263	0.106269	0.073644	0.0380448	0.0690914	0.0479368	0.0790205	0.0472812	0.0247672	0.0279506	0.0180124	0.0160904	0.0130723	0.00577382	0.00485013	0.0118656	0.0080022	0.0075215	0.00829611	0.00609011	0.00603559	0.00331375	0.00341715	0.00310773	0.00208149	0.00200275	0.00202135	0.00242716	0.00502851	0.000798502
de	0.0871186	0.0731775	0.03796	0.0183933	0.0236172	0.0313772	0.0280151	0.0417108	0.0383744	0.0408626	0.0574707	0.0451111	0.0437965	0.0555816	0.0701141	0.0417849	0.0206442	0.0415724	0.0166496	0.0126394	0.0262379	0.0132209	0.0141973	0.0108357	0.0058316	0.00907408	0.00651959	0.00588768	0.00702264	0.00681612	0.00830635	0.00709867	0.0104431	0.00993501	0.0103938	0.0104632	0.00956196	0.00218318
poissons	0.0609937	0.0124671	0.0117385	0.014404	0.0169441	0.0134431	0.0163188	0.0161102	0.0153787	0.0218102	0.0310864	0.0247979	0.0159374	0.0292916	0.0179365	0.0417048	0.0141398	0.0234718	0.0129134	0.0176629	0.0334725	0.019128	0.0176671	0.0233747	0.02265	0.0284183	0.0261314	0.0176404	0.017674	0.0206205	0.0197755	0.0253533	0.0369166	0.0434145	0.0548117	0.0668314	0.0463087	0.0512602
sont	0.0865268	0.0410251	0.03049	0.0368627	0.0286115	0.0180072	0.0122077	0.0134018	0.0144844	0.0231487	0.033696	0.0302148	0.0174707	0.0215826	0.0221292	0.0408884	0.0231704	0.0327673	0.0151876	0.0055401	0.0120632	0.00917538	0.00710771	0.00709961	0.00626986	0.00769097	0.00744549	0.00646531	0.00857051	0.0110734	0.0125821	0.0208044	0.0197821	0.044018	0.0600445	0.0655499	0.0625681	0.0842766
sur	0.0455654	0.0202658	0.0172229	0.0182457	0.0180686	0.0179622	0.0181354	0.0214195	0.0223562	0.0306697	0.0344869	0.0236779	0.0132914	0.0147155	0.0134661	0.0429332	0.0430609	0.0700314	0.0308905	0.0217365	0.0552537	0.0505192	0.031177	0.0297982	0.0304217	0.0318306	0.0180872	0.015001	0.013036	0.014918	0.0144471	0.0141645	0.0140722	0.0272793	0.024575	0.0316511	0.0223436	0.0232227
la	0.0421183	0.019698	0.0115424	0.0113602	0.0107558	0.0106145	0.01342	0.00824436	0.00931728	0.00709584	0.00740778	0.00536807	0.00573366	0.00425113	0.0118334	0.0310371	0.0200921	0.0426846	0.0316347	0.02436	0.0382749	0.0364121	0.0220511	0.0220437	0.0217011	0.0258921	0.0213353	0.0207969	0.0254991	0.0415452	0.0451147	0.0497626	0.0386585	0.0539793	0.0648498	0.061026	0.048805	0.0336831
barge	0.0180777	0.00820946	0.00994769	0.0180947	0.0195367	0.0411043	0.0429532	0.0496019	0.0351333	0.0463126	0.024527	0.0134253	0.0148804	0.00959775	0.00761406	0.016326	0.0171259	0.0181545	0.0283143	0.020997	0.0376445	0.0765385	0.0467155	0.0682693	0.0553874	0.0298604	0.0182039	0.0210037	0.0208602	0.0174217	0.0146614	0.0167876	0.0112694	0.0235489	0.0237967	0.0243132	0.0179811	0.015803
du	0.0604217	0.0357676	0.0302018	0.0355426	0.03049	0.03474	0.0297453	0.0180734	0.0146416	0.00992136	0.00752959	0.00471108	0.00483037	0.00436391	0.00666761	0.0124032	0.00769854	0.0104153	0.00799934	0.0089117	0.00993848	0.0205818	0.0106284	0.0182612	0.0194986	0.0170641	0.0173682	0.0134374	0.014564	0.0180491	0.032947	0.0427193	0.0283798	0.0543891	0.0589124	0.0763901	0.0625508	0.109244
bateau	0.0320699	0.025178	0.0352158	0.0468083	0.0450902	0.0459251	0.0564823	0.0311906	0.0332941	0.0211872	0.0187079	0.00859233	0.0125861	0.00766674	0.0153932	0.0316327	0.0203048	0.0325436	0.0254392	0.0123493	0.0171144	0.0293268	0.0158582	0.0229853	0.0218664	0.0204604	0.0197991	0.0166245	0.0160869	0.0128105	0.0215362	0.0236142	0.0133731	0.0308016	0.0365699	0.0398194	0.0394036	0.0442919
</S>	0.0789232	0.0559568	0.0440393	0.0516801	0.0448639	0.03943	0.0315688	0.0186394	0.0149577	0.00872584	0.0132128	0.0077424	0.0101358	0.00845333	0.0117957	0.0168581	0.0100383	0.0147085	0.00673651	0.00546674	0.00587732	0.00964008	0.0040797	0.00684857	0.00748951	0.00985619	0.00982015	0.0100289	0.0117322	0.0120655	0.0235538	0.0338247	0.0203404	0.0331598	0.0368388	0.0456256	0.0503057	0.17498
