 	a84	a87	a23	a30	a53	a20	a7	a37	a12	a21	a12	a47	a31	a43	a24	a62	a88	a98	a85	a6	a36	a0	a56	a69	a58	a62	a83	a88	a24	a31	a62	a88	a24	a62	a96	a34	a90	a94	a71	a82	a97	a87	a23	a97	</S>
il	0.0290813	0.0386601	0.0346721	0.0477752	0.0428249	0.0429067	0.0654458	0.0437982	0.046037	0.0451733	0.069796	0.0793009	0.0334736	0.0140104	0.0152715	0.00629084	0.0103365	0.0120771	0.0161679	0.00939516	0.00777312	0.0109083	0.00823282	0.00870444	0.00803199	0.00682887	0.00744183	0.0076005	0.00714194	0.00601947	0.00377238	0.00945256	0.00765258	0.00444492	0.010698	0.00950469	0.0119664	0.0168659	0.0209781	0.0197763	0.0198671	0.0186508	0.0205089	0.0217966	0.0228867
est	0.00611344	0.00842692	0.0197076	0.0304287	0.0153371	0.0169382	0.00962265	0.0101198	0.010007	0.0116486	0.0142354	0.0153945	0.0132338	0.00771663	0.0161586	0.0252228	0.0370296	0.0293747	0.0351301	0.0376713	0.0338321	0.0269669	0.0350724	0.0232234	0.0176975	0.014133	0.0168109	0.0220267	0.0196467	0.0157641	0.0219161	0.0238665	0.0337736	0.0286497	0.0338238	0.0273018	0.0307053	0.0513235	0.0219583	0.0313416	0.0223857	0.0200996	0.0239537	0.024079	0.0101306
devenu	0.00975735	0.00602144	0.00603359	0.00362009	0.00365348	0.00364269	0.0150718	0.0468208	0.0305722	0.0423923	0.0351547	0.0209163	0.0261123	0.0354409	0.0331848	0.0254362	0.0172729	0.0181638	0.0238255	0.0267279	0.0210712	0.0123145	0.0156379	0.0086739	0.00519514	0.00599434	0.0107966	0.00639211	0.00656798	0.00371177	0.00567454	0.00574167	0.0100115	0.014166	0.0139372	0.0121077	0.0158888	0.0431316	0.0282453	0.0508054	0.0514915	0.0562291	0.0557931	0.0518384	0.0587618
la	0.0121586	0.0150208	0.0143391	0.0153816	0.0220394	0.0171912	0.00567619	0.00775816	0.00769872	0.00786147	0.00424466	0.0107492	0.0112809	0.0151252	0.0148349	0.0217874	0.0204063	0.0322982	0.0140639	0.0165738	0.0255692	0.0341782	0.0235174	0.0284075	0.0313535	0.0460412	0.0312221	0.0569376	0.0494796	0.0415902	0.0524212	0.0291714	0.0482188	0.0507189	0.0341002	0.0225365	0.027478	0.017014	0.00934273	0.00906556	0.00927879	0.0105481	0.00799232	0.00463319	0.0126939
risée	0.0205998	0.0214529	0.0266775	0.0232312	0.0153872	0.0139413	0.0136341	0.00925976	0.0172869	0.0170653	0.0154955	0.0240467	0.0209567	0.0266737	0.03003	0.0386318	0.0377238	0.0498976	0.0254783	0.0191035	0.0297919	0.0415162	0.0336235	0.0352208	0.0515298	0.0526872	0.0336959	0.0470761	0.0390173	0.0203055	0.0322123	0.0227823	0.0128615	0.00961839	0.00724401	0.0081005	0.00658734	0.00713838	0.00480852	0.00609717	0.00547532	0.00543616	0.00577411	0.00464962	0.0101765
de	0.0214903	0.0131797	0.0127452	0.0183029	0.0147327	0.0144345	0.0101238	0.0127556	0.0113125	0.0144997	0.0213485	0.0230798	0.0262442	0.0318795	0.0424178	0.0370873	0.0224483	0.0224832	0.0312638	0.0150092	0.0175893	0.0205905	0.0215406	0.0254322	0.0250922	0.0314724	0.0265354	0.043783	0.0359595	0.0319179	0.0366042	0.0306916	0.0303742	0.038996	0.0295333	0.0271815	0.0122527	0.0127521	0.010176	0.00941744	0.0114126	0.0129752	0.0134939	0.0101311	0.0172565
tout	0.0229134	0.0182767	0.0183225	0.0231674	0.0184578	0.0107763	0.0375225	0.0322276	0.0206183	0.0607836	0.0934879	0.0490326	0.0654344	0.0498892	0.0416929	0.0322394	0.0201346	0.0274508	0.0203856	0.0134501	0.00893746	0.0075094	0.00850394	0.0074437	0.00918636	0.0067267	0.00932853	0.0110933	0.0111262	0.00858009	0.00626635	0.00821465	0.0102264	0.00917068	0.0127673	0.0123497	0.01326	0.014662	0.0178506	0.0187997	0.0187092	0.0240679	0.0211583	0.0234053	0.0243928
le	0.0280795	0.0161391	0.0134747	0.0180864	0.0173005	0.0150916	0.0209029	0.0211444	0.0183557	0.055596	0.0510314	0.0408418	0.0548354	0.0620349	0.0347211	0.0210622	0.0143908	0.0188755	0.0124575	0.00914826	0.00687941	0.00706265	0.00732685	0.00715383	0.00725648	0.00600253	0.00756517	0.010319	0.00868293	0.00535536	0.00500247	0.00673474	0.00911866	0.00909207	0.0134488	0.0117056	0.0236124	0.0251492	0.0371036	0.0303754	0.0335331	0.0301889	0.04089	0.0434557	0.0634158
monde	0.016847	0.0215614	0.0206651	0.0203217	0.0295984	0.0274459	0.0261959	0.0204554	0.0197158	0.0286339	0.0272611	0.0215149	0.0277414	0.0257634	0.0148308	0.0209154	0.0207022	0.0346012	0.0153718	0.0203444	0.0219397	0.0231838	0.0184417	0.01883	0.0225763	0.0202929	0.016172	0.0197928	0.0168509	0.0126861	0.0106302	0.009943	0.0135196	0.0141882	0.0138708	0.0152908	0.0222045	0.0251074	0.0336275	0.0325379	0.0344045	0.0262456	0.027117	0.0291133	0.0409465
à	0.0126071	0.00580021	0.00517483	0.00805186	0.012145	0.0201015	0.0227985	0.0223657	0.0142343	0.0416277	0.0284937	0.0228053	0.0492839	0.0405743	0.0420506	0.0400726	0.0278707	0.0360462	0.0233686	0.0170875	0.00952616	0.00936595	0.00749775	0.00764944	0.00821504	0.00789749	0.00615659	0.0099193	0.00625058	0.00478029	0.00484598	0.00466681	0.00784781	0.0118625	0.0157646	0.00784741	0.0169884	0.015744	0.0331852	0.0284556	0.0293801	0.0417501	0.0526058	0.0576667	0.10157
cause	0.0164312	0.0066093	0.00430596	0.00753521	0.00776963	0.00885569	0.0169151	0.0159268	0.00950959	0.0300632	0.0196534	0.0176918	0.0388406	0.0407413	0.0409325	0.0397905	0.0283453	0.0356075	0.0247842	0.0193714	0.0118611	0.0125009	0.012004	0.010892	0.00991057	0.00917544	0.012607	0.0170762	0.011905	0.00790218	0.00980041	0.0111884	0.0125846	0.0156645	0.0196088	0.0111153	0.0235759	0.0220074	0.032511	0.0311257	0.0331853	0.0421772	0.056526	0.0536723	0.0797426
de	0.0111267	0.00460912	0.00366003	0.00633014	0.0120052	0.0108875	0.0196644	0.0235795	0.0149806	0.0299428	0.0247373	0.0147688	0.0255262	0.0235215	0.0210956	0.0164955	0.0167858	0.0173636	0.0194727	0.0152442	0.0111101	0.0101821	0.0100351	0.00693212	0.0057824	0.00457786	0.0066966	0.00804999	0.00727675	0.00464543	0.00648868	0.00955649	0.0169886	0.0176512	0.0235222	0.0135883	0.0397215	0.0340537	0.0529874	0.0430703	0.0526508	0.0514388	0.0621123	0.0692582	0.0998257
sa	0.00775342	0.00353712	0.00296993	0.00435692	0.00728976	0.00894792	0.013793	0.017472	0.014968	0.0274889	0.0184492	0.0179664	0.0241876	0.0240393	0.0215077	0.0216563	0.021809	0.0240381	0.0246485	0.0225862	0.0163635	0.0153482	0.0155466	0.011531	0.0102735	0.00971714	0.011101	0.0163785	0.01333	0.0099938	0.0113088	0.0132862	0.0173736	0.0173973	0.0197507	0.0133766	0.0269479	0.028317	0.0507831	0.0464744	0.0519678	0.0542605	0.0518525	0.061924	0.0759308
bave	0.00353637	0.00203985	0.00212051	0.00277272	0.00328074	0.00595071	0.00703916	0.00801227	0.0117479	0.0123989	0.0158998	0.0174694	0.0192967	0.0119737	0.0154877	0.0210062	0.021775	0.0320947	0.0274473	0.0259701	0.0179329	0.0166796	0.0152726	0.0126283	0.0110617	0.0121832	0.0112681	0.012637	0.0114617	0.00959556	0.00824354	0.0147721	0.0181485	0.014561	0.025145	0.0102241	0.0276961	0.0282431	0.055963	0.0594036	0.0746354	0.0587913	0.0726448	0.0863729	0.0471151
</S>	0.00956897	0.00285598	0.0026897	0.00319096	0.00328169	0.00765625	0.00667913	0.00793335	0.0102379	0.0125641	0.0206451	0.0123186	0.0146661	0.0128893	0.015808	0.0197637	0.0197776	0.020649	0.0189865	0.0187017	0.0162269	0.0138418	0.0170716	0.0169572	0.0145864	0.0191169	0.0190381	0.0172176	0.0127394	0.0130471	0.0145494	0.0207972	0.0201165	0.0227066	0.0449307	0.0188698	0.0287878	0.0303693	0.06688	0.0537803	0.063474	0.0449201	0.0514551	0.067888	0.0497684
