 	a84	a10	a87	a10	a87	a23	a50	a88	a50	a62	a75	a98	a25	a15	a79	a73	a0	a24	a43	a75	a85	a5	a56	a98	a85	a5	a37	a96	a70	a57	a3	a10	a87	a23	a87	a23	a97	</S>
la	0.0797123	0.116966	0.0801216	0.0363047	0.029573	0.0349857	0.0328264	0.0382632	0.0228001	0.0164192	0.0207552	0.0328815	0.0178009	0.0156109	0.0124138	0.0121353	0.0100925	0.00975484	0.0110297	0.015529	0.0270763	0.030982	0.0301989	0.0294762	0.0169559	0.0156152	0.0125666	0.0171397	0.0114278	0.0103196	0.0129344	0.0116135	0.0127559	0.0139801	0.0141954	0.0231638	0.0199174	0.043705
lignée	0.00123852	0.00570968	0.00428866	0.00623594	0.0050822	0.00968651	0.0114169	0.0150745	0.016428	0.062474	0.122001	0.200554	0.164548	0.126	0.0627029	0.0511243	0.0391722	0.0259724	0.0242471	0.00796477	0.00931529	0.00454643	0.00469905	0.00452883	0.00304611	0.00239018	0.00148425	0.00122988	0.000839195	0.000412403	0.000668758	0.000458073	0.000707339	0.000501089	0.000926247	0.000524903	0.00133995	0.00045971
de	0.0654383	0.046444	0.0491825	0.0360035	0.025397	0.0277005	0.0314004	0.0569405	0.0730515	0.0653688	0.0842668	0.115167	0.084049	0.0505925	0.0406185	0.0147316	0.00762633	0.00929115	0.00514265	0.00483122	0.00364453	0.00274957	0.00232622	0.00203905	0.00170667	0.00167	0.00155498	0.00192892	0.00344245	0.0028035	0.00605327	0.00740362	0.0081388	0.0102174	0.0111294	0.0131982	0.0132027	0.0135467
ma	0.121935	0.108799	0.0734937	0.0253703	0.0191205	0.0113756	0.0134667	0.0317374	0.0444918	0.0290591	0.0227603	0.0168023	0.00959064	0.00818941	0.0133225	0.0150804	0.00869981	0.0149785	0.0231561	0.0226477	0.0207175	0.0162328	0.0119509	0.01219	0.00717886	0.00779877	0.0095356	0.00968299	0.017359	0.0101733	0.0226958	0.0219567	0.0245367	0.0253596	0.0298533	0.0283772	0.0291097	0.0612138
mère	0.0618561	0.0639152	0.0651595	0.0434166	0.0328347	0.0217834	0.0313523	0.03988	0.0534726	0.0369816	0.0214755	0.0153523	0.0159924	0.0104985	0.0135086	0.023649	0.0273832	0.0456468	0.0481673	0.0699889	0.0575348	0.0310251	0.0269661	0.0157072	0.0100311	0.0100853	0.00729519	0.0066438	0.0110986	0.00318893	0.00660657	0.00451412	0.00395285	0.00433887	0.0083449	0.00975379	0.0118803	0.0287182
ne	0.0214026	0.0147352	0.0131213	0.0300856	0.0270796	0.0247348	0.0223427	0.0165122	0.0203815	0.017653	0.0125945	0.0135017	0.0167973	0.0200669	0.0140702	0.0204339	0.0147809	0.024966	0.0223931	0.0212764	0.0278911	0.0198197	0.0277649	0.0306704	0.0212473	0.0190902	0.0215709	0.0205906	0.0311988	0.0245273	0.0553855	0.0520265	0.0441704	0.0347739	0.0414785	0.0293451	0.0471196	0.0623999
compte	0.0197993	0.0164491	0.0175483	0.0221591	0.0189782	0.0159229	0.0132086	0.0113111	0.0135274	0.0091321	0.00765069	0.00818932	0.00787789	0.0122268	0.0149784	0.0189449	0.0161312	0.0315726	0.0354692	0.0436126	0.060066	0.0411694	0.0510243	0.0713994	0.0546238	0.0618406	0.0408549	0.0243589	0.0379561	0.0165801	0.0299373	0.0172617	0.023328	0.020637	0.0190573	0.019687	0.0258321	0.0296963
que	0.0513666	0.0330978	0.0368828	0.0260594	0.0172604	0.0209981	0.021455	0.0254387	0.0192925	0.0187752	0.0186229	0.0185367	0.0132491	0.0115994	0.00901181	0.00791788	0.013442	0.0146326	0.0241769	0.0246789	0.0141065	0.0116643	0.0140812	0.014559	0.0181682	0.0249491	0.0214951	0.0375723	0.0421816	0.0385795	0.0408853	0.0394284	0.0512328	0.0487269	0.0328108	0.0346584	0.0362744	0.0521317
des	0.036036	0.0251655	0.026848	0.0156093	0.010829	0.00978445	0.0121222	0.0158391	0.014575	0.0154648	0.0115027	0.0145688	0.00588771	0.00663279	0.00421045	0.00194198	0.00206702	0.0035976	0.00458687	0.00892566	0.00885288	0.0109281	0.0123448	0.0142886	0.018369	0.0199448	0.0249104	0.0401524	0.0492421	0.0517671	0.0622375	0.061295	0.0689717	0.0704474	0.0598745	0.062616	0.0589274	0.0586354
femmes	0.0285729	0.0271903	0.0224513	0.023424	0.020344	0.0240678	0.0234849	0.0241834	0.0178135	0.0204807	0.023742	0.0264498	0.0217614	0.0159861	0.0148759	0.0109122	0.0124414	0.0154217	0.0202124	0.0246997	0.0187021	0.0186014	0.0219005	0.0165016	0.0151892	0.0170065	0.0162179	0.0188802	0.0299729	0.0229296	0.0516524	0.0435721	0.0421883	0.0452576	0.0801274	0.0409092	0.0584049	0.0234705
</S>	0.0252976	0.0215842	0.0170354	0.0111132	0.00926586	0.00931206	0.00752913	0.00772607	0.00457114	0.00497824	0.00589936	0.00767577	0.0050855	0.00360039	0.00200769	0.00158715	0.00131606	0.00137003	0.00186011	0.00317248	0.00629627	0.0103586	0.0160197	0.0239524	0.0288892	0.0323969	0.0430857	0.0664318	0.050262	0.0560131	0.0678226	0.0543517	0.0732282	0.0701144	0.0545274	0.0535385	0.0700387	0.0706853
