 	a66	a87	a23	a50	a88	a11	a38	a83	a93	a44	a34	a21	a5	a56	a43	a56	a93	a4	a58	a62	a47	a88	a71	a62	a21	a75	a92	a5	a23	a37	a32	a11	a9	a10	a87	a23	a87	</S>
la	0.0635048	0.0821452	0.0677157	0.0739819	0.0365824	0.0351158	0.0139172	0.0125614	0.0196106	0.0104327	0.0101722	0.0183735	0.0175094	0.0133051	0.0229117	0.0273714	0.0445752	0.039738	0.0425071	0.0479488	0.0228925	0.0126676	0.01174	0.0201593	0.0151153	0.0124498	0.0124587	0.0184856	0.0162425	0.0127544	0.0216305	0.0134524	0.0135302	0.0148865	0.0177193	0.0161748	0.0209787	0.0266819
manière	0.00206407	0.00631953	0.0110518	0.0163472	0.0288684	0.0280326	0.0437253	0.059014	0.059293	0.0706685	0.0620665	0.0787741	0.0578344	0.101367	0.104973	0.0561208	0.0573077	0.0483154	0.0265144	0.0221374	0.0227109	0.00820793	0.00712438	0.00543561	0.0027085	0.00250838	0.0022505	0.000760361	0.00164174	0.000772801	0.00100894	0.00045748	0.000304774	0.000490837	0.000534905	0.000843627	0.000687835	0.000754986
de	0.0522165	0.0252643	0.0235367	0.0330972	0.0514048	0.0385074	0.051156	0.0538675	0.0414205	0.0659993	0.0630831	0.0398137	0.0396485	0.0732573	0.0913303	0.0350496	0.0208386	0.010971	0.0100146	0.0129547	0.0146502	0.00997234	0.00729313	0.00498479	0.00727676	0.00316871	0.0102956	0.00638276	0.0115906	0.0138273	0.0136741	0.0162714	0.0118122	0.0109379	0.00828023	0.00792311	0.00624221	0.00198528
voler	0.0186081	0.00845919	0.00670149	0.00629616	0.0133309	0.0140448	0.0202675	0.0226002	0.028508	0.0391751	0.0432232	0.0444821	0.0735467	0.0596552	0.0703203	0.117745	0.0639892	0.0479191	0.0548419	0.0413151	0.0357681	0.0181247	0.0161218	0.00880167	0.0177166	0.0111629	0.0170241	0.0107889	0.0101015	0.00950829	0.0124238	0.00650632	0.00951445	0.0068584	0.0041167	0.00385494	0.00543622	0.00114099
de	0.0294159	0.0200743	0.031109	0.02762	0.0306917	0.0306635	0.0505191	0.033167	0.0418997	0.0466793	0.0490909	0.0722612	0.0808371	0.0740252	0.0639563	0.0666061	0.0679229	0.0412258	0.03081	0.0176354	0.0146419	0.0112373	0.0080884	0.0054415	0.00458604	0.00387145	0.00460671	0.00178445	0.00178907	0.0015035	0.00196458	0.00194524	0.00183192	0.00386925	0.00372041	0.00733282	0.00671913	0.00885591
la	0.0371645	0.0254868	0.0220837	0.0201128	0.0137698	0.0115962	0.0125521	0.0118772	0.0133214	0.014457	0.0163138	0.018675	0.0267976	0.0225423	0.0187743	0.0249006	0.0352295	0.0299392	0.0439497	0.0779545	0.06008	0.025812	0.0302466	0.0172394	0.0207781	0.0151554	0.0281177	0.0106275	0.0148846	0.0168692	0.0174508	0.0285025	0.0220462	0.024214	0.0387539	0.04459	0.0442841	0.0428503
poule	0.0400254	0.0275325	0.0296962	0.0360434	0.0398422	0.0360143	0.0253515	0.015866	0.0178221	0.0166163	0.0135327	0.0159467	0.0239157	0.0185333	0.0165983	0.0186196	0.0163194	0.018309	0.0160425	0.0178478	0.0186605	0.00873711	0.0124669	0.0119105	0.0186291	0.0113101	0.0221193	0.0193482	0.0282701	0.0495391	0.0246782	0.0482857	0.033151	0.0267145	0.0611732	0.0333248	0.0483755	0.0628312
est	0.0318157	0.0263714	0.0250539	0.029261	0.0226043	0.0191474	0.0163166	0.0153498	0.0149384	0.0159576	0.0131526	0.0130939	0.00640017	0.0125061	0.0156097	0.00540764	0.00378367	0.00542996	0.0052005	0.00694631	0.00760552	0.00976073	0.00921516	0.0119081	0.0116972	0.0151029	0.0358986	0.0209758	0.0291449	0.068528	0.0747443	0.047883	0.0613494	0.049321	0.0649186	0.0408103	0.0793629	0.0574272
différente	0.0168936	0.0170302	0.0183685	0.0134384	0.0108899	0.00571426	0.00791294	0.00676415	0.00510707	0.00939971	0.0107402	0.00743636	0.00576304	0.00792458	0.00828467	0.00605811	0.00576771	0.0106361	0.00788104	0.00752743	0.00841889	0.0220564	0.012476	0.0177642	0.015297	0.0208072	0.0395395	0.013527	0.0237585	0.079258	0.0454628	0.0677674	0.0501306	0.0670525	0.0770291	0.0804992	0.0848699	0.0847478
de	0.0245732	0.0225499	0.0306845	0.0318787	0.0294401	0.0213602	0.0198618	0.0180652	0.0128509	0.0150414	0.0129498	0.0128741	0.00892453	0.0143939	0.0117175	0.0123619	0.0108204	0.0147346	0.0127964	0.0127967	0.0126003	0.025409	0.0160136	0.0342531	0.0177998	0.0274226	0.0319735	0.0284405	0.0319423	0.0495837	0.0418642	0.0483209	0.0445591	0.0470851	0.0572051	0.0471767	0.0519475	0.0357271
