 	a85	a66	a10	a87	a23	a18	a38	a24	a32	a94	a41	a35	a75	a30	a14	a35	a26	a35	a75	a41	a35	a14	a73	a11	a35	a75	a35	a43	a75	a35	a41	a14	a2	a75	a14	a30	a2	a57	a87	</S>
on	0.100738	0.0995647	0.0659054	0.054771	0.03702	0.0143253	0.011902	0.00699629	0.00608272	0.00570972	0.00403362	0.00515233	0.00423569	0.00385719	0.00347608	0.00292757	0.00283294	0.003931	0.00427376	0.00697353	0.0186776	0.0374785	0.0538823	0.0266942	0.0312376	0.0372502	0.0203204	0.0137992	0.00474136	0.00576304	0.0146264	0.0185227	0.0105179	0.0251839	0.0155949	0.0334236	0.0420673	0.0303946	0.0469968	0.0681182
entend	0.00912725	0.00901365	0.0238286	0.0325736	0.0305899	0.0454771	0.0420276	0.0306566	0.0174645	0.0375773	0.0277338	0.0191714	0.0158572	0.0351343	0.0623652	0.137204	0.076447	0.0558877	0.0343133	0.0282753	0.0173971	0.01813	0.00675246	0.0155962	0.0086295	0.00479979	0.00716631	0.00428074	0.00598897	0.00752083	0.00810839	0.00859792	0.0210586	0.00847066	0.0187091	0.0167634	0.0126168	0.0154841	0.0130186	0.0101849
les	0.0227826	0.0197473	0.0269523	0.024946	0.0262962	0.00973991	0.0170147	0.0133717	0.0122301	0.0134173	0.00608884	0.00378715	0.00491275	0.010678	0.0114245	0.0172988	0.0113779	0.0185679	0.0121531	0.0217686	0.0296707	0.0184662	0.0266149	0.0512234	0.0226074	0.0279275	0.0161829	0.0215053	0.0283636	0.0221032	0.0117995	0.0225087	0.0190958	0.0257683	0.0392406	0.0592548	0.0633868	0.060312	0.0705409	0.058872
abeilles	0.00757874	0.00904564	0.010425	0.00933413	0.0145303	0.0109195	0.00832095	0.0086349	0.00751542	0.0140592	0.0135622	0.0149446	0.0143515	0.019355	0.0176831	0.0175813	0.0157862	0.0170392	0.0233346	0.0361502	0.0928187	0.100549	0.0997508	0.0822427	0.0683787	0.0884556	0.0373508	0.053856	0.0216424	0.0247349	0.0163239	0.00407917	0.00507803	0.00300553	0.00288723	0.00237558	0.00185118	0.00126515	0.00142533	0.00177752
bourdonner	0.0167739	0.017673	0.0159224	0.0139055	0.0152214	0.0138975	0.0136203	0.0142122	0.00799443	0.0166355	0.0188658	0.0206447	0.0255347	0.0345249	0.0359522	0.0460093	0.0375612	0.0412674	0.0386573	0.0355579	0.0508619	0.0408756	0.0422777	0.0412351	0.0313586	0.0428778	0.0169561	0.0316608	0.0217048	0.0282358	0.0154998	0.0174289	0.0213358	0.0160242	0.0166484	0.0128691	0.0207005	0.0175923	0.0152578	0.0181675
autour	0.0958947	0.061313	0.0473736	0.0373677	0.0375085	0.0287393	0.024155	0.022194	0.011045	0.0134887	0.0136866	0.00876263	0.00867662	0.0107208	0.0142471	0.0222015	0.0179249	0.0119819	0.0123199	0.00897571	0.0116584	0.0119225	0.0202268	0.0188308	0.0146129	0.0286905	0.0148469	0.0162772	0.0135563	0.0151999	0.0145858	0.0305943	0.0204519	0.0400243	0.0196908	0.0237423	0.0340984	0.0394487	0.0412005	0.0617636
de	0.0479245	0.0283194	0.0197349	0.0179384	0.0176892	0.0140849	0.0175662	0.0146664	0.00839048	0.00949076	0.00638131	0.00646241	0.00964494	0.0177215	0.0161246	0.0197927	0.0200829	0.0205519	0.0206309	0.0120051	0.0104211	0.0093427	0.0141582	0.012645	0.0101429	0.0247123	0.0125765	0.0163114	0.0150922	0.0193407	0.023484	0.0412837	0.0290863	0.0861542	0.0407722	0.0377236	0.0605886	0.0667511	0.055253	0.0689568
la	0.0624968	0.035913	0.023873	0.0159697	0.0190912	0.00794484	0.0087936	0.00626051	0.00325623	0.00368363	0.00342468	0.00345043	0.00356768	0.00500321	0.00702681	0.00935076	0.00660167	0.0104857	0.0106689	0.00772297	0.00887938	0.00933938	0.0163834	0.0135286	0.0174192	0.0433883	0.0183052	0.0297888	0.0201819	0.0202596	0.0260085	0.0506591	0.0290783	0.0814782	0.0450885	0.0457616	0.0703337	0.0709359	0.0567833	0.0718137
ruche	0.0349777	0.0303134	0.0208038	0.0158655	0.0139133	0.00871233	0.00851597	0.00556226	0.00447202	0.00443477	0.00519465	0.00462179	0.00557717	0.00811512	0.0104909	0.0144861	0.0274735	0.029569	0.0283344	0.0183181	0.0264586	0.0386186	0.0649579	0.0433202	0.0587749	0.0627515	0.0534784	0.0528315	0.0267004	0.0346708	0.0293013	0.0133524	0.0107002	0.0306389	0.0208771	0.0229374	0.0330659	0.0238091	0.0304389	0.0225642
</S>	0.102083	0.0434341	0.0211719	0.0187862	0.0119107	0.00326751	0.00448718	0.00568385	0.0108664	0.0137081	0.010355	0.00903019	0.00595042	0.00880395	0.00747823	0.00664722	0.00814626	0.0080235	0.00671924	0.00741727	0.00523405	0.00705223	0.00782669	0.00954278	0.0108684	0.0085835	0.0120714	0.00773135	0.00870792	0.0128614	0.0273482	0.0246273	0.033122	0.054545	0.0452524	0.0687759	0.100492	0.0656124	0.0985776	0.0771972
